ID	Context	English	Foreign	Transliteration	Sources	Tip	Debug
TODO	Attend a graduation	A lot of celebrities will come to my graduation ceremony.	很多名人会来我的毕业典礼。	hěn duō míng rén huì lái wǒ de bì yè diǎn lǐ  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	They begin looking for a job in June.	他们六月开始找工作。	tā men liù yuè kāi shǐ zhǎo gōng zuò  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	Psychology, math	心理学、数学	xīn lǐ xué, shù xué 	Duo	-	type=translate:tap
TODO	Attend a graduation	I will bring a pair of high heels.	我会带一双高跟鞋。	wǒ huì dài yì shuāng gāo gēn xié  	Duo	-	type=translate:tap
TODO	Attend a graduation	Li Tianmei's major is biology.	李天美的专业是生物。	lǐ tiān měi de zhuān yè shì shēng wù  	Duo	-	type=translate:tap
TODO	Attend a graduation	Is your birthday also in June?	你的生日也在六月吗？	nǐ de shēng rì yě zài liù yuè ma  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	Her major is also psychology.	她的专业也是心理学。	tā de zhuān yè yě shì xīn lǐ xué  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	After going to Hong Kong, I want to study biology.	去香港后我想学生物。	qù xiāng gǎng hòu wǒ xiǎng xué sheng wù  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	Will it rain on the fifth?	五号会下雨吗？	wǔ hào huì xià yǔ ma  	Duo	-	type=translate:tap
TODO	Attend a graduation	What date is the graduation ceremony?	毕业典礼在几号？	bì yè diǎn lǐ zài jǐ hào  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	Her grandfather brought us gifts.	她外公给我们带了礼物。	tā wài gōng gěi wǒ men dài le lǐ wù  	Duo	-	type=translate:tap
TODO	Attend a graduation	What will you learn after arriving in Japan?	到日本后你会学什么？	dào rì běn hòu nǐ huì xué shén me  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	I want to go to Canada to find a job.	我想去加拿大找工作。	wǒ xiǎng qù jiā ná dà zhǎo gōng zuò  	Duo	-	type=translate:tap
TODO	Attend a graduation	I won't be especially busy before traveling abroad.	出国前我不会特别忙。	chū guó qián wǒ bú huì tè bié máng  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	I miss my parents very much.	我很想我父母。	wǒ hěn xiǎng wǒ fù mǔ  	Duo	-	type=translate:tap
TODO	Attend a graduation	This is my grandfather.	这是我外公。	zhè shì wǒ wài gōng  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	A lot of celebrities will come to my graduation ceremony.	很多名人会来我的毕业典礼。	hěn duō míng rén huì lái wǒ de bì yè diǎn lǐ  	Duo	-	type=translate:tap
TODO	Attend a graduation	Why do people want to move to Shanghai?	人们为什么想搬到上海？	rén men wèi shén me xiǎng bān dào shàng hǎi  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	This event begins at nine o five.	这个活动九点零五分开始。	zhè ge huó dòng jiǔ diǎn líng wǔ fēn kāi shǐ  	Duo	-	type=translate:tap
TODO	Attend a graduation	What date is the graduation ceremony?	毕业典礼在几号？	bì yè diǎn lǐ zài jǐ hào  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	After going to Hong Kong, I want to study biology.	去香港后我想学生物。	qù xiāng gǎng hòu wǒ xiǎng xué sheng wù  	Duo	-	type=translate:tap
TODO	Attend a graduation	I have two interviews the day after tomorrow.	我后天有两个面试。	wǒ hòu tiān yǒu liǎng gè miàn shì  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	I begin work the day after tomorrow.	我后天开始上班。	wǒ hòu tiān kāi shǐ shàng bān  	Duo	-	type=translate:tap
TODO	Attend a graduation	Her graduation ceremony is next week.	她的毕业典礼在下个星期。	tā de bì yè diǎn lǐ zài xià gè xīng qī  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	Will your parents also come?	你父母也会来吗？	nǐ fù mǔ yě huì lái ma  	Duo	-	type=translate:tap
TODO	Attend a graduation	You should move to South Korea or China.	你应该搬到韩国或者中国。	nǐ yīng gāi bān dào hán guó huò zhě zhōng guó  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	June 8th	六月八号	liù yuè bā hào 	Duo	-	type=translate:tap
TODO	Attend a graduation	What's your major?	你的专业是什么？	nǐ de zhuān yè shì shén me  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	Except for my grandmother, all my family will come.	除了我外婆，我家人都会来。	chú le wǒ wài pó  wǒ jiā rén dōu huì lái  	Duo	-	type=translate:tap
TODO	Attend a graduation	I don't know those celebrities.	我不认识那些名人。	wǒ bù rèn shi nà xiē míng rén  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	My parents will arrive in America tomorrow.	我父母明天到美国。	wǒ fù mǔ míng tiān dào měi guó  	Duo	-	type=translate:tap
TODO	Attend a graduation	What will you learn after arriving in Japan?	到日本后你会学什么？	dào rì běn hòu nǐ huì xué shén me  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	My parents also want to come.	我父母也想来。	wǒ fù mǔ yě xiǎng lái  	Duo	-	type=translate:tap
TODO	Attend a graduation	Will it rain on the fifth?	五号会下雨吗？	wǔ hào huì xià yǔ ma  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	Eight o four	八点零四分	bā diǎn líng sì fēn 	Duo	-	type=translate:tap
TODO	Attend a graduation	Will your grandmother also come?	你外婆也会来吗？	nǐ wài pó yě huì lái ma  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	After going to Hong Kong, I want to study biology.	去香港后我想学生物。	qù xiāng gǎng hòu wǒ xiǎng xué sheng wù  	Duo	-	type=translate:tap
TODO	Attend a graduation	Her diploma	她的毕业证	tā de bì yè zhèng 	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	It is now eleven o five.	现在十一点零五分。	xiàn zài shí yì diǎn líng wǔ fēn  	Duo	-	type=translate:tap
TODO	Attend a graduation	Her major is also psychology.	她的专业也是心理学。	tā de zhuān yè yě shì xīn lǐ xué  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	The party is on June 30th!	派对在六月三十号！	pài duì zài liù yuè sān shí hào  	Duo	-	type=translate:tap
TODO	Attend a graduation	When do you begin your new job?	你什么时候开始你的新工作？	nǐ shén me shí hou kāi shǐ nǐ de xīn gōng zuò  	Duo	-	type=translate:reverse_tap
TODO	Attend a graduation	Except for me, everyone will go to the party.	除了我，每个人都会去派对。	chú le wǒ  měi gè rén dōu huì qù pài duì  	Duo	-	type=translate:tap
TODO	Attend a graduation	I'm not wearing high heels.	我没穿高跟鞋。	wǒ méi chuān gāo gēn xié  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	My points are not correct.	我的积分不对。	wǒ de jī fēn bù duì  	Duo	-	type=translate:tap
TODO	Report a problem	He didn't charge the cellphone.	他没给手机充电。	tā méi gěi shǒu jī chōng diàn  	Duo	-	type=translate:tap
TODO	Report a problem	I look forward to the new price.	我很期待新价格。	wǒ hěn qī dài xīn jià gé  	Duo	-	type=translate:tap
TODO	Report a problem	Is their attitude poor?	他们的态度差吗？	tā men de tài du chā ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	The price of that pair of shoes.	那双鞋的价格	nà shuāng xié de jià gé 	Duo	-	type=translate:reverse_tap
TODO	Report a problem	This size is also not correct.	这个尺寸也不对。	zhè ge chǐ cun yě bù duì  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you help me return this pair of shoes?	你能帮我退这双鞋吗？	nǐ néng bāng wǒ tuì zhè shuāng xié ma  	Duo	-	type=translate:tap
TODO	Report a problem	Receipt, price	小票、价格	xiǎo piào, jià gé 	Duo	-	type=translate:tap
TODO	Report a problem	Is your address correct?	您的地址对吗？	nín de dì zhǐ duì ma  	Duo	-	type=translate:tap
TODO	Report a problem	That person's attitude is extremely poor.	那个人的态度非常差。	nà gè rén de tài du fēi cháng chā  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	How about this size?	这个尺寸怎么样？	zhè ge chǐ cun zěn me yàng  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	My points are not correct.	我的积分不对。	wǒ de jī fēn bù duì  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Mall member	商场的会员	shāng chǎng de huì yuán 	Duo	-	type=translate:tap
TODO	Report a problem	I don't like his attitude.	我不喜欢他的态度。	wǒ bù xǐ huan tā de tài du  	Duo	-	type=translate:tap
TODO	Report a problem	The quality of the bed has a problem.	床的质量有问题。	chuáng de zhì liàng yǒu wèn tí  	Duo	-	type=translate:tap
TODO	Report a problem	I cannot charge the new cellphone.	我不能给新手机充电。	wǒ bù néng gěi xīn shǒu jī chōng diàn  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Is the quality of this air conditioner good?	这种空调的质量好吗？	zhè zhǒng kōng tiáo de zhì liàng hǎo ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	The quality of this cellphone is too poor.	这个手机的质量太差了。	zhè ge shǒu jī de zhì liàng tài chā le  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Quality is important.	质量很重要。	zhì liàng hěn zhòng yào  	Duo	-	type=translate:tap
TODO	Report a problem	My points are not correct.	我的积分不对。	wǒ de jī fēn bù duì  	Duo	-	type=translate:tap
TODO	Report a problem	Resolve it quickly!	快解决！	kuài jiě jué  	Duo	-	type=translate:tap
TODO	Report a problem	Is their attitude poor?	他们的态度差吗？	tā men de tài du chā ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	I cannot charge the new cellphone.	我不能给新手机充电。	wǒ bù néng gěi xīn shǒu jī chōng diàn  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you all resolve it immediately?	你们能不能马上解决？	nǐ men néng bù néng mǎ shàng jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	What sizes do you all have?	你们有什么尺寸？	nǐ men yǒu shén me chǐ cun  	Duo	-	type=translate:tap
TODO	Report a problem	Have you charged the car recently?	最近您给车充电了吗？	zuì jìn nín gěi chē chōng diàn le ma  	Duo	-	type=translate:tap
TODO	Report a problem	Resolve it quickly!	快解决！	kuài jiě jué  	Duo	-	type=translate:tap
TODO	Report a problem	This price has a problem.	这个价格有问题。	zhè ge jià gé yǒu wèn tí  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	We can resolve it tomorrow.	我们明天能解决。	wǒ men míng tiān néng jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you all resolve it immediately?	你们能不能马上解决？	nǐ men néng bù néng mǎ shàng jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	The quality of this cellphone is too poor.	这个手机的质量太差了。	zhè ge shǒu jī de zhì liàng tài chā le  	Duo	-	type=translate:tap
TODO	Report a problem	Can you all resolve it immediately?	你们能不能马上解决？	nǐ men néng bù néng mǎ shàng jiě jué  	Duo	-	type=translate:tap
TODO	Report a problem	The price of this pair of shoes is not correct.	这双鞋的价格不对。	zhè shuāng xié de jià gé bù duì  	Duo	-	type=translate:tap
TODO	Report a problem	You should charge the cellphone first.	您应该先给手机充电。	nín yīng gāi xiān gěi shǒu jī chōng diàn  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Do you have a different size?	你们有别的尺寸吗？	nǐ men yǒu bié de chǐ cun ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you charge the new computer?	您能给新电脑充电吗？	nín néng gěi xīn diàn nǎo chōng diàn ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you all resolve it immediately?	你们能不能马上解决？	nǐ men néng bù néng mǎ shàng jiě jué  	Duo	-	type=translate:tap
TODO	Report a problem	What do you want to repair?	您想修什么？	nín xiǎng xiū shén me  	Duo	-	type=translate:tap
TODO	Report a problem	The size of the clothes.	衣服的尺寸	yī fu de chǐ cun 	Duo	-	type=translate:tap
TODO	Report a problem	That person's attitude is extremely poor.	那个人的态度非常差。	nà gè rén de tài du fēi cháng chā  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	I do not know the price.	我不知道价格。	wǒ bù zhī dào jià gé  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Is this kind of bowl available?	这种碗有货吗？	zhè zhǒng wǎn yǒu huò ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	This price has a problem.	这个价格有问题。	zhè ge jià gé yǒu wèn tí  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	The service at this mall is too poor.	这个商场的服务太差了。	zhè ge shāng chǎng de fú wù tài chā le  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Their attitude is especially good.	他们的态度特别好。	tā men de tài du tè bié hǎo  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	What sizes do you all have?	你们有什么尺寸？	nǐ men yǒu shén me chǐ cun  	Duo	-	type=translate:tap
TODO	Report a problem	My points are not correct.	我的积分不对。	wǒ de jī fēn bù duì  	Duo	-	type=translate:tap
TODO	Report a problem	He can repair the TV.	他会修电视。	tā huì xiū diàn shì  	Duo	-	type=translate:tap
TODO	Report a problem	Can you all resolve it immediately?	你们能不能马上解决？	nǐ men néng bù néng mǎ shàng jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	When will this belt be available?	这条皮带什么时候有货？	zhè tiáo pí dài shén me shí hou yǒu huò  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	How about this price?	这个价格怎么样？	zhè ge jià gé zěn me yàng  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	This price has a problem.	这个价格有问题。	zhè ge jià gé yǒu wèn tí  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you give me a refund?	你们能不能给我退款？	nǐ men néng bù néng gěi wǒ tuì kuǎn  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you help me find a sweater?	你能帮我找一件毛衣吗？	nǐ néng bāng wǒ zhǎo yí jiàn máo yī ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Do you want to go ask customer service?	你想不想去问客服？	nǐ xiǎng bù xiǎng qù wèn kè fú  	Duo	-	type=translate:tap
TODO	Report a problem	The size of the clothes.	衣服的尺寸	yī fu de chǐ cun 	Duo	-	type=translate:tap
TODO	Report a problem	The price of this pair of shoes is not correct.	这双鞋的价格不对。	zhè shuāng xié de jià gé bù duì  	Duo	-	type=translate:tap
TODO	Report a problem	He can repair the TV.	他会修电视。	tā huì xiū diàn shì  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	How do you all resolve it?	你们怎么解决？	nǐ men zěn me jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	This pair of shoes has a problem.	这双鞋有问题。	zhè shuāng xié yǒu wèn tí  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	My cellphone has a problem.	我的手机有问题。	wǒ de shǒu jī yǒu wèn tí  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	We can resolve it tomorrow.	我们明天能解决。	wǒ men míng tiān néng jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you all repair it now?	你们现在能修吗？	nǐ men xiàn zài néng xiū ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Do you have a different size?	你们有别的尺寸吗？	nǐ men yǒu bié de chǐ cun ma  	Duo	-	type=translate:tap
TODO	Report a problem	What do you want to repair?	您想修什么？	nín xiǎng xiū shén me  	Duo	-	type=translate:tap
TODO	Report a problem	The price of this pair of shoes is not correct.	这双鞋的价格不对。	zhè shuāng xié de jià gé bù duì  	Duo	-	type=translate:tap
TODO	Report a problem	Can you all resolve it immediately?	你们能不能马上解决？	nǐ men néng bù néng mǎ shàng jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	The manager's attitude is good.	经理的态度很好。	jīng lǐ de tài du hěn hǎo  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Is this kind of bowl available?	这种碗有货吗？	zhè zhǒng wǎn yǒu huò ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	This brand's bag is now available.	这个牌子的包现在有货。	zhè ge pái zi de bāo xiàn zài yǒu huò  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can you all resolve it immediately?	你们能不能马上解决？	nǐ men néng bù néng mǎ shàng jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	What can I do with points?	我能用积分做什么？	wǒ néng yòng jī fēn zuò shén me  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Resolve it quickly!	快解决！	kuài jiě jué  	Duo	-	type=translate:tap
TODO	Report a problem	This price has a problem.	这个价格有问题。	zhè ge jià gé yǒu wèn tí  	Duo	-	type=translate:tap
TODO	Report a problem	What do you want to repair?	您想修什么？	nín xiǎng xiū shén me  	Duo	-	type=translate:tap
TODO	Report a problem	This brand's bag is now available.	这个牌子的包现在有货。	zhè ge pái zi de bāo xiàn zài yǒu huò  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	The manager's attitude is good.	经理的态度很好。	jīng lǐ de tài du hěn hǎo  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can I book online?	我能在网上预订吗？	wǒ néng zài wǎng shàng yù dìng ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	I cannot charge the new cellphone.	我不能给新手机充电。	wǒ bù néng gěi xīn shǒu jī chōng diàn  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	That person's attitude is extremely poor.	那个人的态度非常差。	nà gè rén de tài du fēi cháng chā  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	You can exchange points for gifts.	您能用积分换礼物。	nín néng yòng jī fēn huàn lǐ wù  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Do you have a different size?	你们有别的尺寸吗？	nǐ men yǒu bié de chǐ cun ma  	Duo	-	type=translate:tap
TODO	Report a problem	What do you want to repair?	您想修什么？	nín xiǎng xiū shén me  	Duo	-	type=translate:tap
TODO	Report a problem	Is your address correct?	您的地址对吗？	nín de dì zhǐ duì ma  	Duo	-	type=translate:tap
TODO	Report a problem	Can you all resolve it immediately?	你们能不能马上解决？	nǐ men néng bù néng mǎ shàng jiě jué  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	I look forward to the new price.	我很期待新价格。	wǒ hěn qī dài xīn jià gé  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Is this kind of bowl available?	这种碗有货吗？	zhè zhǒng wǎn yǒu huò ma  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	Can I use points to buy things?	我能不能用积分买东西？	wǒ néng bù néng yòng jī fēn mǎi dōng xī  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	This price has a problem.	这个价格有问题。	zhè ge jià gé yǒu wèn tí  	Duo	-	type=translate:reverse_tap
TODO	Report a problem	I cannot charge the new cellphone.	我不能给新手机充电。	wǒ bù néng gěi xīn shǒu jī chōng diàn  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	mountain	山	shān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	ramen	拉面	lā miàn 	Duo	-	type=select:name_example
TODO	Explore studying abroad	sushi	寿司	shòu sī 	Duo	-	type=select:name_example
TODO	Explore studying abroad	Next year, tomorrow.	明年、明天	míng nián, míng tiān 	Duo	-	type=translate:tap
TODO	Explore studying abroad	Did you study abroad in London?	你在伦敦留过学吗？	nǐ zài lún dūn liú guò xué ma  	Duo	-	type=translate:tap
TODO	Explore studying abroad	My dream is to study abroad in China!	我的梦想是去中国留学！	wǒ de mèng xiǎng shì qù zhōng guó liú xué  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Li Tianmei has been to Europe.	李天美去过欧洲。	lǐ tiān měi qù guò ōu zhōu  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	The people in that place are very lucky.	那个地方的人们很幸运。	nà ge dì fāng de rén men hěn xìng yùn  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	I am not considering going to Europe.	我不考虑去欧洲。	wǒ bù kǎo lǜ qù ōu zhōu  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	mountain	山	shān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	ramen	拉面	lā miàn 	Duo	-	type=select:name_example
TODO	Explore studying abroad	beach	海滩	hǎi tān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	Are you going to study abroad next year?	明年你要去留学吗？	míng nián nǐ yào qù liú xué ma  	Duo	-	type=translate:tap
TODO	Explore studying abroad	The UK, London	英国、伦敦	yīng guó, lún dūn 	Duo	-	type=translate:tap
TODO	Explore studying abroad	We are really lucky!	我们真幸运！	wǒ men zhēn xìng yùn  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Li Tianmei has been to Europe.	李天美去过欧洲。	lǐ tiān měi qù guò ōu zhōu  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	I have a dream.	我有一个梦想。	wǒ yǒu yí gè mèng xiǎng  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Europe has many beautiful mountains.	欧洲有很多漂亮的山。	ōu zhōu yǒu hěn duō piào liang de shān  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	mountain	山	shān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	sushi	寿司	shòu sī 	Duo	-	type=select:name_example
TODO	Explore studying abroad	beach	海滩	hǎi tān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	Did she study music in London?	她在伦敦学过音乐吗？	tā zài lún dūn xué guò yīn yuè ma  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Are you going to study abroad next year?	明年你要去留学吗？	míng nián nǐ yào qù liú xué ma  	Duo	-	type=translate:tap
TODO	Explore studying abroad	I like the taste of South Korean cuisine.	我喜欢韩国菜的味道。	wǒ xǐ huan hán guó cài de wèi dao  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Li Tianmei has been to Europe.	李天美去过欧洲。	lǐ tiān měi qù guò ōu zhōu  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Europe has many beautiful mountains.	欧洲有很多漂亮的山。	ōu zhōu yǒu hěn duō piào liang de shān  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	How many countries are there in Europe?	欧洲有几个国家？	ōu zhōu yǒu jǐ ge guó jiā  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	mountain	山	shān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	ramen	拉面	lā miàn 	Duo	-	type=select:name_example
TODO	Explore studying abroad	beach	海滩	hǎi tān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	Are you going to study abroad next year?	明年你要去留学吗？	míng nián nǐ yào qù liú xué ma  	Duo	-	type=translate:tap
TODO	Explore studying abroad	What is your dream?	你的梦想是什么？	nǐ de mèng xiǎng shì shén me  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Is Europe big?	欧洲大吗？	ōu zhōu dà ma  	Duo	-	type=translate:tap
TODO	Explore studying abroad	I have tasted German bread.	我尝过德国面包。	wǒ cháng guò dé guó miàn bāo  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	You are luckier than I am.	你比我幸运。	nǐ bǐ wǒ xìng yùn  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	She attended school in Germany before.	她以前在德国上学。	tā yǐ qián zài dé guó shàng xué  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Germany	德国	dé guó 	Duo	-	type=select:name_example
TODO	Explore studying abroad	sushi	寿司	shòu sī 	Duo	-	type=select:name_example
TODO	Explore studying abroad	beach	海滩	hǎi tān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	Wang Ming, thank you for your suggestion!	王明，谢谢你的建议！	wáng míng  xiè xie nǐ de jiàn yì  	Duo	-	type=translate:tap
TODO	Explore studying abroad	London, Paris	伦敦、巴黎	lún dūn, bā lí 	Duo	-	type=translate:tap
TODO	Explore studying abroad	How many countries are there in Europe?	欧洲有几个国家？	ōu zhōu yǒu jǐ ge guó jiā  	Duo	-	type=translate:tap
TODO	Explore studying abroad	What is your dream?	你的梦想是什么？	nǐ de mèng xiǎng shì shén me  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	The people in that place are very lucky.	那个地方的人们很幸运。	nà ge dì fāng de rén men hěn xìng yùn  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	You are luckier than I am.	你比我幸运。	nǐ bǐ wǒ xìng yùn  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	mountain	山	shān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	sushi	寿司	shòu sī 	Duo	-	type=select:name_example
TODO	Explore studying abroad	beach	海滩	hǎi tān 	Duo	-	type=select:name_example
TODO	Explore studying abroad	I am very lucky!	我很幸运！	wǒ hěn xìng yùn  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Did you study abroad in London?	你在伦敦留过学吗？	nǐ zài lún dūn liú guò xué ma  	Duo	-	type=translate:tap
TODO	Explore studying abroad	My dream is to study abroad in China!	我的梦想是去中国留学！	wǒ de mèng xiǎng shì qù zhōng guó liú xué  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Li Tianmei has been to Europe.	李天美去过欧洲。	lǐ tiān měi qù guò ōu zhōu  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	She attended school in Germany before.	她以前在德国上学。	tā yǐ qián zài dé guó shàng xué  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	I am not considering going to Europe.	我不考虑去欧洲。	wǒ bù kǎo lǜ qù ōu zhōu  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Thank you for your suggestion!	谢谢您的建议！	xiè xiè nín de jiàn yì  	Duo	-	type=translate:tap
TODO	Explore studying abroad	How is the taste of the pizza?	披萨的味道怎么样？	pī sà de wèi dao zěn me yàng  	Duo	-	type=translate:tap
TODO	Explore studying abroad	How many countries are there in Europe?	欧洲有几个国家？	ōu zhōu yǒu jǐ ge guó jiā  	Duo	-	type=translate:tap
TODO	Explore studying abroad	We taught chemistry in middle school.	我们在中学教过化学。	wǒ men zài zhōng xué jiào guò huà xué  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Did you study abroad in London?	你在伦敦留过学吗？	nǐ zài lún dūn liú guò xué ma  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Have you tasted Chinese cuisine in America?	你在美国尝过中国菜吗？	nǐ zài měi guó cháng guò zhōng guó cài ma  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	She took landscape photos in the American countryside.	她在美国的农村拍过风景。	tā zài měi guó de nóng cūn pāi guò fēng jǐng  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	I have participated in a computer science competition.	我参加过计算机比赛。	wǒ cān jiā guò jì suàn jī bǐ sài  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Wang Ming has studied abroad.	王明出国留过学。	wáng míng chū guó liú guò xué  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Europe has many beautiful mountains.	欧洲有很多漂亮的山。	ōu zhōu yǒu hěn duō piào liang de shān  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Chemistry, math	化学、数学	huà xué, shù xué 	Duo	-	type=translate:tap
TODO	Explore studying abroad	Wang Ming, thank you for your suggestion!	王明，谢谢你的建议！	wáng míng  xiè xie nǐ de jiàn yì  	Duo	-	type=translate:tap
TODO	Explore studying abroad	Have you all eaten sushi in London?	你们在伦敦吃过寿司吗？	nǐ men zài lún dūn chī guò shòu sī ma  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Has Wang Ming tasted fruit pizza?	王明尝过水果披萨吗？	wáng míng cháng guò shuǐ guǒ pī sà ma  	Duo	-	type=translate:reverse_tap
TODO	Explore studying abroad	Computer science class is difficult.	计算机课很难。	jì suàn jī kè hěn nán  	Duo	-	type=translate:reverse_tap
