English	Foreign	Transliteration	Context
When will I recover?	いつなおりますか。		describe health issues
I kind of had a fever yesterday.	昨日ちょっとねつがありました。		describe health issues
Where did you hit?	どこをうちましたか。		describe health issues
My neck hurts.	くびが痛いです。		describe health issues
My arm hurts.	うでが痛いです。		describe health issues
I use my computer almost every day.	ほとんど毎日パソコンをつかいます。		describe health issues
I didn't really sleep yesterday.	昨日あまりねませんでした。		describe health issues
I use social media a lot.	SNSをたくさんつかいます。		describe health issues
It's probably a cold.	たぶんかぜです。		describe health issues
I work at home almost every day.	ほとんど毎日うちでしごとします。		describe health issues
How about your neck?	くびはどうですか。		describe health issues
Ms. Nakayama, what's wrong?	中山さん、どうしましたか。		describe health issues
Mr. Tanaka, what's wrong?	田中さん、どうしましたか。		describe health issues
I don't really turn on the lights.	あまりでんきをつけません。		describe health issues
I'm going to go to the clinic.	クリニックに行きます。		describe health issues
Yes, I didn't sleep for three days.	はい、三日間ねませんでした。		describe health issues
I'm at home almost all day long.	ほとんど一日中うちにいます。		describe health issues
There's a pharmacy next to the clinic!	クリニックのとなりにやっきょくがありますよ！		describe health issues
I hit my head.	あたまをうちました。		describe health issues
breakfast	朝ご飯		complain about a hotel
fruit	くだもの		complain about a hotel
curtain	カーテン		complain about a hotel
The curtains were thin.	カーテンはうすかったです。		complain about a hotel
The room was on the sixth floor of an old building.	へやは古いたてものの六階でした。		complain about a hotel
The chairs were sticky.	いすはベタベタでした。		complain about a hotel
The room's shower was lukewarm.	へやのシャワーはぬるかったです。		complain about a hotel
The plates were sticky.	おさらはベタベタでした。		complain about a hotel
The room was on the sixth floor.	へやは六階でした。		complain about a hotel
The vegetables weren't fresh at all.	やさいはぜんぜんしんせんじゃなかったです。		complain about a hotel
The eggs probably weren't fresh.	卵はたぶんしんせんじゃなかったです。		complain about a hotel
The cups were sticky, too.	カップもベタベタでした。		complain about a hotel
The bath was also lukewarm.	おふろもぬるかったです。		complain about a hotel
The meat wasn't fresh.	肉はしんせんじゃなかったです。		complain about a hotel
The bath was lukewarm.	おふろはぬるかったです。		complain about a hotel
Our room was on the sixth floor.	私たちのへやは六階でした。		complain about a hotel
The coffee maker was sticky.	コーヒーメーカーはベタベタでした。		complain about a hotel
The shower was lukewarm every day!	シャワーは毎日ぬるかったです！		complain about a hotel
That day, I really wanted to go home.	その日はほんとうに帰りたかったです。		complain about a hotel
Fruits at the hotel weren't fresh.	ホテルのくだものはしんせんじゃなかったです。		complain about a hotel
There was a bus stop west of the hotel.	ホテルの西にバスていがありました。		complain about a hotel
The hotel was west of the station.	ホテルは駅の西でした。		complain about a hotel
The shuttle was two thousand yen.	シャトルバスは二千円でした。		complain about a hotel
It took about fifteen minutes by shuttle.	シャトルバスで十五分ぐらいかかりました。		complain about a hotel
cramped shuttle	せまいシャトルバス		complain about a hotel
The hotel was west of the town.	ホテルはまちの西でした。		complain about a hotel
other guests	ほかのおきゃくさん		complain about a hotel
It took one hour to the hotel by shuttle.	ホテルまでシャトルバスで一時間かかりました。		complain about a hotel
We found that hotel in a newspaper ad.	新聞のこうこくでそのホテルを見つけました。		complain about a hotel
The hotel's ad was lovely!	ホテルのこうこくはすてきでした！		complain about a hotel
There was trash at the entrance.	入口にゴミがありました。		complain about a hotel
art	びじゅつ		talk about your childhood
school	学校		talk about your childhood
candy	あめ		talk about your childhood
Was kindergarten fun?	ようちえんはたのしかったですか。		talk about your childhood
I want to become an art teacher.	びじゅつの先生になりたいです。		talk about your childhood
Were the high school teachers strict?	こうこうの先生はきびしかったですか。		talk about your childhood
I want to become a swimming coach.	すいえいのコーチになりたいです。		talk about your childhood
I often drew pictures with my friend.	よくともだちとえをかきました。		talk about your childhood
The history teacher was strict.	れきしの先生はきびしかったです。		talk about your childhood
elementary school student	小学生		talk about your childhood
When you were a kid, what did you often do?	こどものとき、よく何をしましたか。		talk about your childhood
I want to become a famous manga artist.	ゆうめいなまんがかになりたいです。		talk about your childhood
When you were a middle school student, were your grades good?	中学生のとき、せいせきはよかったですか。		talk about your childhood
When you were a high school student, what did you often do?	高校生のとき、よく何をしましたか。		talk about your childhood
I occasionally drew pictures at the park.	たまにこうえんでえをかきました。		talk about your childhood
The math teacher was strict.	すうがくの先生はきびしかったです。		talk about your childhood
When you were a high school student, what did you like?	高校生のとき、何が好きでしたか。		talk about your childhood
When I was a kid, I loved soccer.	こどものとき、サッカーが大好きでした。		talk about your childhood
When I was a middle school student, I started playing basketball.	中学生のとき、バスケットボールをはじめました。		talk about your childhood
When I was a kid, I lived in the suburbs.	こどものとき、こうがいにすんでいました。		talk about your childhood
When I was a middle school student, I studied a lot.	中学生のとき、たくさんべんきょうしました。		talk about your childhood
My boyfriend was cool.	私のかれしはかっこよかったです。		talk about your childhood
I have a judo competition next month.	来月じゅうどうのたいかいがあります。		talk about your childhood
My friend's boyfriend was also cool.	ともだちのかれしもかっこよかったです。		talk about your childhood
I have a swimming competition soon.	もうすぐすいえいのたいかいがあります。		talk about your childhood
I often got candy from my grandmother.	よくそぼにあめをもらいました。		talk about your childhood
I started jogging with my partner.	パートナーとジョギングをはじめました。		talk about your childhood
I'm looking forward to the karate competition!	からてのたいかいがたのしみです！		talk about your childhood
My English grades were really good.	えいごのせいせきはほんとうによかったです。		talk about your childhood
PE was alright.	たいいくはまあまあでした。		talk about your childhood
Oh, I also learned guitar!	あ、私もギターをならいました！		talk about your childhood
The PE teacher was scary.	たいいくの先生はこわかったです。		talk about your childhood
Studying was a bit tough.	べんきょうはすこしたいへんでした。		talk about your childhood
Were your Spanish grades good?	スペインごのせいせきはよかったですか。		talk about your childhood
I was occasionally absent from PE classes.	たまにたいいくのじゅぎょうを休みました。		talk about your childhood
When you were a high school student, did you have a girlfriend?	高校生のとき、かのじょはいましたか。		talk about your childhood
There was a very strict teacher.	とてもきびしい先生がいました。		talk about your childhood
I lived in an apartment in the suburbs.	こうがいのアパートにすんでいました。		talk about your childhood
tennis competition	テニスのたいかい		talk about your childhood
Did you like PE?	たいいくは好きでしたか。		talk about your childhood
dinner	晩ご飯		use past tense negative adjectives
floor	ゆか		use past tense negative adjectives
What was the main dish?	メインは何でしたか。		use past tense negative adjectives
Was the new actor's acting good?	新しいはいゆうのえんぎはよかったですか。		use past tense negative adjectives
It was an old haunted house.	古いおばけやしきでした。		use past tense negative adjectives
The acting was also the worst.	えんぎもさいあくでした。		use past tense negative adjectives
The haunted house wasn't fun.	おばけやしきはたのしくなかったです。		use past tense negative adjectives
No, the haunted house wasn't scary.	いいえ、おばけやしきはこわくなかったです。		use past tense negative adjectives
Did you have a fight with your girlfriend?	かのじょとけんかしましたか。		use past tense negative adjectives
How was the actor's acting?	はいゆうのえんぎはどうでしたか。		use past tense negative adjectives
We had a fight inside the haunted house.	おばけやしきの中でけんかしました。		use past tense negative adjectives
I'll break up with my boyfriend soon.	もうすぐかれしとわかれます。		use past tense negative adjectives
Did you go to the haunted house?	おばけやしきに行きましたか。		use past tense negative adjectives
The main dish was fish.	メインは魚でした。		use past tense negative adjectives
Was there an interesting scene?	おもしろいシーンはありましたか。		use past tense negative adjectives
The last scene was really the worst.	さいごのシーンはほんとうにさいあくでした。		use past tense negative adjectives
The main dish's shrimp wasn't fresh.	メインのえびはしんせんじゃなかったです。		use past tense negative adjectives
I'll for sure break up with my girlfriend.	かならずかのじょとわかれます。		use past tense negative adjectives
The bread was really tough.	パンはほんとうにかたかったです。		use past tense negative adjectives
The acting was alright.	えんぎはまあまあでした。		use past tense negative adjectives
The chicken was tough.	チキンはかたかったです。		use past tense negative adjectives
The haunted house wasn't scary.	おばけやしきはこわくなかったです。		use past tense negative adjectives
I went on a date on June fourth.	六月四日にデートに行きました。		use past tense negative adjectives
The floor wasn't clean.	ゆかはきれいじゃなかったです。		use past tense negative adjectives
The popcorn wasn't cheap.	ポップコーンは安くなかったです。		use past tense negative adjectives
I'm going to look for my next boyfriend on an app.	アプリでつぎのかれしをさがします。		use past tense negative adjectives
Dinner was some bad sushi.	晩ご飯はまずいすしでした。		use past tense negative adjectives
Did your girlfriend get angry this time?	今回かのじょはおこりましたか。		use past tense negative adjectives
The floor was sticky.	ゆかはベタベタでした。		use past tense negative adjectives
It was June.	六月でした。		use past tense negative adjectives
The lobster was also tough.	ロブスターもかたかったです。		use past tense negative adjectives
The roller coaster wasn't scary at all.	ジェットコースターはぜんぜんこわくなかったです。		use past tense negative adjectives
Only the juice was tasty.	ジュースだけおいしかったです。		use past tense negative adjectives
I met a nice person on this app last week.	先週このアプリでいい人に会いました。		use past tense negative adjectives
How was the dinner?	晩ご飯はどうでしたか。		use past tense negative adjectives
We went to a theme park on June first.	六月一日にゆうえんちに行きました。		use past tense negative adjectives
The action scenes were alright.	アクションシーンはまあまあでした。		use past tense negative adjectives
The movie's ticket wasn't cheap at all!	えいがのチケットはぜんぜん安くなかったです！		use past tense negative adjectives
I'll introduce you to a nice app.	いいアプリをしょうかいします。		use past tense negative adjectives
The date wasn't fun.	デートはたのしくなかったです。		use past tense negative adjectives
Yes, the date was disappointing.	はい、デートはざんねんでした。		use past tense negative adjectives
The popular roller coaster wasn't scary.	にんきのジェットコースターはこわくなかったです。		use past tense negative adjectives
Friday's date was the worst!	金曜日のデートはさいあくでした！		use past tense negative adjectives
I don't really like apps…	アプリはちょっと…		use past tense negative adjectives
carrot	にんじん		describe health habits
phone	けいたい		describe health habits
Yes, I play soccer quite often.	はい、けっこうサッカーをします。		describe health habits
I eat cake about five times a month.	一か月に五回ぐらいケーキを食べます。		describe health habits
I lift weights four times a month.	一か月に四回きんトレをします。		describe health habits
I don't really eat fried food.	あげものはあまり食べません。		describe health habits
Okay then, I'm going to play more sports from now on.	じゃあ、これからもっとスポーツをします。		describe health habits
I go to the gym quite often.	けっこうジムに行きます。		describe health habits
Is your stomach OK?	おなかはだいじょうぶですか。		describe health habits
I'll go to the gym more from now on.	これからもっとジムに行きます。		describe health habits
I lift weights quite often.	けっこうきんトレをします。		describe health habits
Is it the flu?	インフルエンザですか。		describe health habits
Do you like oily food?	あぶらっこい食べ物は好きですか。		describe health habits
I love fried food.	あげものが大好きです。		describe health habits
I occasionally eat fried food, too.	たまにあげものも食べます。		describe health habits
Oh, it's probably the flu.	あ、たぶんインフルエンザです。		describe health habits
Tempura is also oily!	てんぷらもあぶらっこいですよ。		describe health habits
Fried chicken is very oily.	フライドチキンはとてもあぶらっこいです。		describe health habits
Pork cutlets are very oily.	とんかつはとてもあぶらっこいです。		describe health habits
Do you often eat fried food?	よくあげものを食べますか。		describe health habits
French fries are oily!	フライドポテトはあぶらっこいですよ。		describe health habits
I run quite often!	けっこうはしりますよ。		describe health habits
How often do you exercise at the gym?	どれぐらいジムでうんどうしますか。		describe health habits
How often do you play tennis?	どれぐらいテニスをしますか。		describe health habits
lemon	レモン		suggest things to do at the beach
shaved ice	かきごおり		suggest things to do at the beach
It's colorful, so I want this ice cream.	カラフルなので、このアイスクリームがほしいです。		suggest things to do at the beach
Would you like to go somewhere together in July?	七月にいっしょにどこかに行きませんか。		suggest things to do at the beach
I found a nice spot.	いいばしょを見つけました。		suggest things to do at the beach
Would you like to swim somewhere this Saturday?	今週の土曜日にどこかでおよぎませんか。		suggest things to do at the beach
Oh, I dropped my smartphone.	あ、スマホをおとしました。		suggest things to do at the beach
Is there a quiet spot?	しずかなばしょはありますか。		suggest things to do at the beach
I'm going somewhere with friends.	ともだちとどこかに行きます。		suggest things to do at the beach
I dropped my wallet somewhere.	どこかでさいふをおとしました。		suggest things to do at the beach
I'm going to go somewhere in August.	八月はどこかに行きます。		suggest things to do at the beach
Are you free on the eighth?	八日はひまですか。		suggest things to do at the beach
We should look for a better spot.	もっといいばしょをさがしましょう。		suggest things to do at the beach
This spot is alright.	このばしょはまあまあです。		suggest things to do at the beach
It's pretty, so we should buy that shaved ice over there.	きれいなので、あのかきごおりを買いましょう。		suggest things to do at the beach
I'll be kind of busy on July eighth.	七月八日はちょっといそがしいです。		suggest things to do at the beach
Where is the closest beach?	いちばん近い海はどこですか。		suggest things to do at the beach
Where's the sunscreen?	ひやけどめはどこですか。		suggest things to do at the beach
Would you like to drink a lemon smoothie?	レモンスムージーを飲みませんか。		suggest things to do at the beach
It's a very lively spot, isn't it?	とてもにぎやかなばしょですね。		suggest things to do at the beach
this Wednesday	今週の水曜日		suggest things to do at the beach
There's also a shower inside the locker room.	ロッカールームの中にシャワーもあります。		suggest things to do at the beach
This Thursday, I'll be free.	今週の木曜日はひまです。		suggest things to do at the beach
The toilets are next to the locker room.	トイレはロッカールームのとなりです。		suggest things to do at the beach
We should quickly change!	はやくきがえましょう！		suggest things to do at the beach
Let's go to the nearby beach!	ちかくの海に行きましょう！		suggest things to do at the beach
sausage	ソーセージ		discuss what to eat
lettuce	レタス		discuss what to eat
Which sounds good, a hot one or a cold one?	あたたかいのとつめたいの、どちらがいいですか。		discuss what to eat
Cola and green tea, right?	コーラとお茶ですね。		discuss what to eat
Yes, cola sounds good.	はい、コーラがいいです。		discuss what to eat
This egg is nice and gooey, isn't it?	この卵はとろとろですね。		discuss what to eat
This fried chicken is kind of a lot, isn't it?	このフライドチキンはちょっと多いですね。		discuss what to eat
This special is cheap, isn't it?	このスペシャルは安いですね。		discuss what to eat
I'll probably have this special.	たぶんこのスペシャルにします。		discuss what to eat
Oh, today's special is mushroom pasta.	あ、今日のスペシャルはきのこのパスタです。		discuss what to eat
This curry is kind of a lot.	このカレーはちょっと多いです。		discuss what to eat
Which sounds good, tomato soup or onion soup?	トマトスープとたまねぎスープ、どちらがいいですか。		discuss what to eat
Vegetable juice, right?	やさいジュースですね。		discuss what to eat
Do they have hot black tea?	あたたかいこうちゃはありますか。		discuss what to eat
This cheese sauce is nice and gooey.	このチーズソースはとろとろです。		discuss what to eat
Hot green tea, right?	あたたかいお茶ですね。		discuss what to eat
Let's eat.	いただきます。		discuss what to eat
Which sounds good, soup or salad?	スープとサラダ、どちらがいいですか。		discuss what to eat
I don't really like pork hamburg steak…	ぶた肉のハンバーグはちょっと…		discuss what to eat
Western-style food is kind of heavy.	ようしょくはちょっとおもいです。		discuss what to eat
We don't need lettuce salad.	レタスサラダはいりません。		discuss what to eat
Which sounds good, cucumber salad or tomato salad?	きゅうりサラダとトマトサラダ、どちらがいいですか。		discuss what to eat
I don't really like Western-style food...	ようしょくはちょっと...		discuss what to eat
I love mayonnaise!	マヨネーズが大好きです！		discuss what to eat
This salad is kind of a lot.	このサラダはちょっと多いです。		discuss what to eat
Water sounds good.	水がいいです。		discuss what to eat
Okay then, I'll have yogurt soup.	じゃあ、ヨーグルトスープにします。		discuss what to eat
Which sounds good, tofu salad or onion salad?	とうふサラダとたまねぎサラダ、どちらがいいですか。		discuss what to eat
We should eat broccoli, too.	ブロッコリーも食べましょう。		discuss what to eat
I like yogurt dressing.	ヨーグルトドレッシングが好きです。		discuss what to eat
Is this hamburg steak beef?	このハンバーグはぎゅう肉ですか。		discuss what to eat
nice and gooey cheese	とろとろのチーズ		discuss what to eat
flower	花		describe a wedding
The carpet was hideous too!	カーペットもダサかったです！		describe a wedding
The color of the fish was really weird.	魚の色はほんとうにへんでした。		describe a wedding
The bride's necklace was very beautiful.	しんぷのネックレスはとてもうつくしかったです。		describe a wedding
The color of the floor was hideous.	ゆかの色はダサかったです。		describe a wedding
The cake's flavor was very weird.	ケーキのあじはとてもへんでした。		describe a wedding
The alcoholic drinks weren't tasty.	お酒はおいしくなかったです。		describe a wedding
The guests' dresses were also beautiful!	ゲストのドレスもうつくしかったですよ！		describe a wedding
The alcoholic drinks were also bad.	お酒もまずかったです。		describe a wedding
The bride and groom were very beautiful.	しんぷとしんろうはとてもうつくしかったです。		describe a wedding
The color of the steak was weird.	ステーキの色はへんでした。		describe a wedding
The bride was beautiful.	しんぷはうつくしかったです。		describe a wedding
The tables were also low.	テーブルもひくかったです。		describe a wedding
The carpet was worn-out.	カーペットはボロボロでした。		describe a wedding
Oh, the chairs were very low!	あ、いすはとてもひくかったです！		describe a wedding
The alcoholic drinks were very bad!	お酒はとてもまずかったです！		describe a wedding
I went to a wedding the day before yesterday.	おとといけっこんしきに行きました。		describe a wedding
There were lovely flowers.	すてきな花がありました。		describe a wedding
The bride's dress wasn't beautiful.	しんぷのドレスはうつくしくなかったです。		describe a wedding
The performances were boring.	パフォーマンスはつまらなかったです。		describe a wedding
The groom's father's speech was boring.	しんろうのお父さんのスピーチはつまらなかったです。		describe a wedding
The speech was boring.	スピーチはつまらなかったです。		describe a wedding
After the meal, there was a boring speech.	ご飯のあと、つまらないスピーチがありました。		describe a wedding
The bride's shoes were cute, though.	でも、しんぷのくつはかわいかったです。		describe a wedding
It was a long speech.	ながいスピーチでした。		describe a wedding
The band's performance was also very boring!	バンドのパフォーマンスもとてもつまらなかったです！		describe a wedding
The chairs were really low.	いすはほんとうにひくかったです。		describe a wedding
My coworker's speech was very long.	どうりょうのスピーチはとてもながかったです。		describe a wedding
The pink flowers were cute.	ピンクの花はかわいかったです。		describe a wedding
The wedding was on the sixth.	けっこんしきは六日でした。		describe a wedding
There were all sorts of flowers.	いろいろな花がありました。		describe a wedding
There was a wedding on June sixth.	六月六日にけっこんしきがありました。		describe a wedding
tower	タワー		make plans to go out
Let's go somewhere to see the lights display.	どこかにイルミネーションを見に行きましょう。		make plans to go out
After this, let's go to Ueno to hang out.	この後、うえのにあそびに行きましょう。		make plans to go out
Would you like to go to Harajuku to buy shoes?	はらじゅくにくつを買いに行きませんか。		make plans to go out
After that, let's go eat ice cream.	その後、アイスクリームを食べに行きましょう。		make plans to go out
How about the new shopping mall?	新しいショッピングモールはどうですか。		make plans to go out
Should we go to the shopping mall in the suburbs?	こうがいのショッピングモールに行きましょうか。		make plans to go out
After that, would you like to go to Shibuya to buy clothes?	その後、しぶやにふくを買いに行きませんか。		make plans to go out
Would you like to go to a Japanese-style pub to drink beer?	いざかやにビールを飲みに行きませんか。		make plans to go out
After shopping, we should go bowling.	買い物の後、ボウリングをしましょう。		make plans to go out
After Ikebukuro, would you like to go to Harajuku?	いけぶくろの後、はらじゅくに行きませんか。		make plans to go out
What time are we going bowling?	何時にボウリングをしますか。		make plans to go out
Would you like to eat a big parfait after the movie?	えいがの後、大きいパフェを食べませんか。		make plans to go out
Would you like to go to Ueno to buy books?	うえのに本を買いに行きませんか。		make plans to go out
Should we go bowling today?	今日ボウリングに行きましょうか。		make plans to go out
After the movie, let's go eat sushi.	えいがの後、すしを食べに行きましょう。		make plans to go out
We should eat caramel ice cream.	キャラメルアイスクリームを食べましょう。		make plans to go out
Tokyo Tower is also close!	東京タワーも近いですよ。		make plans to go out
Would you like to see this actress's movie?	このじょゆうのえいがを見ませんか。		make plans to go out
Would you like to see the views at night from Tokyo Tower?	東京タワーから夜のけしきを見ませんか。		make plans to go out
After this, we should eat caramel ice cream.	この後、キャラメルアイスクリームを食べましょう。		make plans to go out
This actress's acting is alright.	このじょゆうのえんぎはまあまあです。		make plans to go out
I love this actress.	このじょゆうが大好きです。		make plans to go out
Tokyo Tower is tall!	東京タワーは高いですよ。		make plans to go out
I want to eat caramel cookies, too.	キャラメルクッキーも食べたいです。		make plans to go out
The lights display at Tokyo Tower is lovely!	東京タワーのイルミネーションはすてきですよ。		make plans to go out
I want to see an action movie.	アクションえいがが見たいです。		make plans to go out
We should meet up with Naomi at the Japanese-style pub.	いざかやでなおみさんと会いましょう。		make plans to go out
I want to see a horror movie.	ホラーえいがが見たいです。		make plans to go out
There are many cheap Japanese-style pubs in Ueno.	うえのに安いいざかやがたくさんあります。		make plans to go out
stylish Japanese-style pub	おしゃれないざかや		make plans to go out
It gets crowded in the evening.	ゆうがたはこみます。		connect two adjectives
Would you like to check on the internet?	ネットでチェックしませんか。		connect two adjectives
I'll check on a website.	サイトでチェックします。		connect two adjectives
This pizza shop's chef is from Italy.	このピザやのシェフはイタリアしゅっしんです。		connect two adjectives
Oh, there are coupons on the website!	あ、サイトにクーポンがありますよ。		connect two adjectives
Should we read the reviews on the website?	サイトでレビューを読みましょうか。		connect two adjectives
That restaurant's chef is famous.	そのレストランのシェフはゆうめいです。		connect two adjectives
There's a popular chef at this restaurant.	このレストランに人気のシェフがいます。		connect two adjectives
There's a restaurant in front of my high rise apartment.	マンションの前にレストランがあります。		connect two adjectives
This restaurant is near my high rise apartment.	このレストランは私のマンションのちかくです。		connect two adjectives
We should make a reservation.	よやくを入れましょう。		connect two adjectives
This chef's pasta is tasty!	このシェフのパスタはおいしいですよ。		connect two adjectives
How about the restaurant near the high rise apartment?	マンションのちかくのレストランはどうですか。		connect two adjectives
That restaurant is popular.	そのレストランは人気です。		connect two adjectives
This restaurant is quiet and nice, isn't it?	このレストランはしずかでいいですね。		connect two adjectives
I want to go to a stylish and pretty restaurant.	おしゃれできれいなレストランに行きたいです。		connect two adjectives
lovely spot	すてきな場所		connect two adjectives
I want to eat fresh and delicious sashimi.	しんせんでおいしいさしみが食べたいです。		connect two adjectives
The staff here are always awesome.	ここのスタッフはいつもさいこうです。		connect two adjectives
It's quiet and comfortable.	しずかでかいてきです。		connect two adjectives
Should we check on the internet?	ネットでチェックしましょうか。		connect two adjectives
I love Japanese food.	日本料理が大好きです。		connect two adjectives
This restaurant is stylish and lively.	このレストランはおしゃれでにぎやかです。		connect two adjectives
The rooftop is pretty, isn't it?	おくじょうはきれいですね。		connect two adjectives
This restaurant's fish is fresh and big.	このレストランの魚はしんせんで大きいです。		connect two adjectives
How about this popular pizza shop?	この人気のピザやはどうですか。		connect two adjectives
This restaurant is stylish and clean, isn't it?	このレストランはおしゃれできれいですね。		connect two adjectives
This is a vegetarian restaurant.	これはベジタリアンのレストランです。		connect two adjectives
vegetarian pizza	ベジタリアンのピザ		connect two adjectives
theater	えんげき		talk about classes at university
textbook	きょうかしょ		talk about classes at university
Japanese	日本語		talk about classes at university
Oh, I also took the same test.	あ、私もおなじテストをうけました。		talk about classes at university
Did you check next semester's schedule?	らいがっきのスケジュールをチェックしましたか。		talk about classes at university
We should definitely study together at the library!	ぜひいっしょにとしょかんでべんきょうしましょう！		talk about classes at university
How many business students are there?	ビジネスの学生は何人いますか。		talk about classes at university
German literature is difficult, but I love it.	ドイツぶんがくはむずかしいけど、大好きです。		talk about classes at university
European literature is interesting!	ヨーロッパのぶんがくはおもしろいですよ。		talk about classes at university
I sometimes go to the professor's office hours.	ときどき先生のオフィスアワーに行きます。		talk about classes at university
We should definitely study together next time.	こんどぜひいっしょにべんきょうしましょう。		talk about classes at university
How's next semester's schedule?	らいがっきのスケジュールはどうですか。		talk about classes at university
We should definitely do assignments together next time.	こんどぜひいっしょにかだいをしましょう。		talk about classes at university
We should definitely do the literature assignment together.	ぜひいっしょにぶんがくのかだいをしましょう。		talk about classes at university
I have a programming class three times a week.	週に三回プログラミングのじゅぎょうがあります。		talk about classes at university
There are eleven literature students.	ぶんがくの学生は十一人います。		talk about classes at university
Inside the media center is quiet and comfortable!	メディアセンターの中はしずかでかいてきですよ。		talk about classes at university
How many math students are there?	すうがくの学生は何人いますか。		talk about classes at university
Do you often do assignments at the media center?	よくメディアセンターでかだいをしますか。		talk about classes at university
I often use the media center's monitors.	よくメディアセンターのモニターをつかいます。		talk about classes at university
Professor Tanaka is scary, but funny.	田中先生はこわいけど、おもしろいです。		talk about classes at university
There are eleven business students.	ビジネスの学生は十一人います。		talk about classes at university
How many French literature students are there?	フランスぶんがくの学生は何人いますか。		talk about classes at university
The programming assignments are always tough.	プログラミングのかだいはいつもたいへんです。		talk about classes at university
How are this semester's classes?	こんがっきのじゅぎょうはどうですか。		talk about classes at university
Did you take last week's test?	先週のテストをうけましたか。		talk about classes at university
Would you like to join the theater club together?	いっしょにえんげきサークルに入りませんか。		talk about classes at university
The professor is funny, but strict.	先生はおもしろいけど、きびしいです。		talk about classes at university
How's next week's schedule?	来週のスケジュールはどうですか。		talk about classes at university
Did you choose classes for next semester?	らいがっきのじゅぎょうをえらびましたか。		talk about classes at university
The music professor is scary, but kind.	おんがくの先生はこわいけど、しんせつです。		talk about classes at university
Did you take the math test yesterday?	昨日すうがくのテストをうけましたか。		talk about classes at university
This professor's classes are difficult, but fun.	この先生のじゅぎょうはむずかしいけど、たのしいです。		talk about classes at university
Yes, definitely.	はい、ぜひ。		talk about classes at university
Japanese is difficult, so I often use dictionaries!	日本語はむずかしいので、よくじしょをつかいます！		talk about classes at university
I'm going to study Italian history next semester.	らいがっきイタリアのれきしをべんきょうします。		talk about classes at university
Economics is difficult, but the classes are interesting.	けいざいがくはむずかしいけど、じゅぎょうはおもしろいです。		talk about classes at university
I occasionally practice Japanese with my classmate.	たまにクラスメイトと日本語をれんしゅうします。		talk about classes at university
happy	しあわせ		describe a recent date
table tennis	たっきゅう		describe a recent date
Spain	スペイン		describe a recent date
We're going to meet again on the twentieth.	私たちはまた二十日に会います。		describe a recent date
I'm going on a date on July twentieth.	七月二十日にデートに行きます。		describe a recent date
Daniel is good at football.	ダニエルさんはアメフトがとくいです。		describe a recent date
Alex can cook, though.	でも、アレックスさんは料理ができます。		describe a recent date
Alex made lasagna last week.	先週アレックスさんはラザニアを作りました。		describe a recent date
Erika can cook.	エリカさんは料理ができます。		describe a recent date
Hana's chocolate pudding is tasty.	はなさんのチョコレートプリンはおいしいです。		describe a recent date
Ken's lasagna is tasty.	けんさんのラザニアはおいしいです。		describe a recent date
The next date is on the twentieth!	つぎのデートは二十日です！		describe a recent date
Does your boyfriend play golf too?	かれしはゴルフもしますか。		describe a recent date
I love my boyfriend's lasagna!	かれしのラザニアが大好きです！		describe a recent date
Can Ken drive?	けんさんはうんてんができますか。		describe a recent date
My boyfriend can also do laundry.	かれしはせんたくもできます。		describe a recent date
Are you happy?	しあわせですか。		describe a recent date
I'm going to meet Ken again next Sunday.	来週の日曜日にまたけんさんに会います。		describe a recent date
I ate Ken's homemade pudding.	けんさんのてづくりのプリンを食べました。		describe a recent date
Their name is Alex.	名前はアレックスです。		describe a recent date
We're going to Ikebukuro to eat tasty cake.	いけぶくろにおいしいケーキを食べに行きます。		describe a recent date
There are all sorts of spices in the kitchen.	キッチンにいろいろなスパイスがあります。		describe a recent date
Her name is Erika.	名前はエリカです。		describe a recent date
Daniel made pudding last month.	先月ダニエルさんはプリンを作りました。		describe a recent date
Hana uses a lot of spices.	はなさんはスパイスをたくさんつかいます。		describe a recent date
I ate Naomi's homemade lasagna yesterday.	昨日なおみさんのてづくりのラザニアを食べました。		describe a recent date
Ken often plays golf on the weekend.	けんさんは週末によくゴルフをします。		describe a recent date
calendar	カレンダー		buy stationery
scissors	はさみ		buy stationery
store	店		buy stationery
Do you need an eraser?	けしゴムはいりますか。		buy stationery
Should we go to the cashier?	会計に行きましょうか。		buy stationery
How about these sticky notes?	このふせんはどうですか。		buy stationery
Do you want to buy this pen, too?	このペンも買いたいですか。		buy stationery
Where's the cashier?	会計はどこですか。		buy stationery
The sticky notes are five hundred yen.	ふせんは五百円です。		buy stationery
What day does your art class start?	びじゅつのじゅぎょうは何日にはじまりますか。		buy stationery
What day do the university classes start?	大学のじゅぎょうは何日にはじまりますか。		buy stationery
There's a stationery sale at the department store.	デパートでぶんぼうぐのセールがあります。		buy stationery
I want to buy that pen, too!	そのペンも買いたいです！		buy stationery
The cashier is over there.	会計はあそこです。		buy stationery
I want to buy those cute sticky notes over there, too.	あのかわいいふせんも買いたいです。		buy stationery
I want to buy this eraser, too.	このけしゴムも買いたいです。		buy stationery
The cashier is next to the exit.	会計はでぐちのとなりです。		buy stationery
What day does your university start?	大学は何日にはじまりますか。		buy stationery
I like this design!	このデザインが好きです！		buy stationery
I want lightweight and colorful scissors.	かるくてカラフルなはさみがほしいです。		buy stationery
That notebook over there is cheap and nice.	あのノートは安くていいです。		buy stationery
I prepared for school yesterday.	昨日学校のじゅんびをしました。		buy stationery
