ID	Context	Foreign	English	Transliteration	Sources	Tip	Debug
TODO	lexeme	команда	team; a team; the team	-	Duo	-	-
TODO	lexeme	футболист	soccer player	-	Duo	-	-
TODO	lexeme	матч	is on; game; a game; the game; a match; match; the match; there is a game	-	Duo	-	-
TODO	lexeme	надевать	put on	-	Duo	-	-
TODO	lexeme	хоккей	hockey; is hockey	-	Duo	-	-
TODO	lexeme	форма	shape; uniform	-	Duo	-	-
TODO	lexeme	проиграть	play	-	Duo	-	-
TODO	lexeme	выиграть	to win; win	-	Duo	-	-
TODO	lexeme	спорт	sport; sports; a sport	-	Duo	-	-
TODO	lexeme	бежать	run; running; to run	-	Duo	-	-
TODO	lexeme	тренироваться	trains; to train; exercise; exercising	-	Duo	-	-
TODO	lexeme	бросать	throw; to throw	-	Duo	-	-
TODO	lexeme	просто	just; simply; is simply; only; simple; easily; easy; are just	-	Duo	-	-
TODO	lexeme	март	March	-	Duo	-	-
TODO	lexeme	начало	beginning; start; the beginning	-	Duo	-	-
TODO	lexeme	конец	end; is over; ending; the end	-	Duo	-	-
TODO	lexeme	декабрь	December	-	Duo	-	-
TODO	lexeme	январь	January	-	Duo	-	-
TODO	lexeme	февраль	February; February is	-	Duo	-	-
TODO	lexeme	начале	beginning; the beginning	-	Duo	-	-
TODO	lexeme	месяц	a month; month; for a month	-	Duo	-	-
TODO	lexeme	скоро	soon; is soon; is coming soon; it's going to be ... soon; it will soon be	-	Duo	-	-
TODO	lexeme	вчера	yesterday	-	Duo	-	-
TODO	lexeme	будет	is; will have; it'll be; will there be; there will be; is going to have; will be; for; is going to come; it will be; it'll; will; is going to be; d; there's going to be; going; is going; would be; have; be; ll	-	Duo	-	-
TODO	lexeme	завтра	tomorrow	-	Duo	-	-
TODO	lexeme	было	has been; there was; were; it was; been; had; there were; have; was	-	Duo	-	-
TODO	lexeme	двенадцать	twelve; 12	-	Duo	-	-
TODO	lexeme	май	May	-	Duo	-	-
TODO	lexeme	апрель	April; April is	-	Duo	-	-
TODO	lexeme	семнадцать	seventeen	-	Duo	-	-
TODO	lexeme	восемнадцать	eighteen	-	Duo	-	-
TODO	lexeme	девятнадцать	nineteen; 19	-	Duo	-	-
TODO	lexeme	тринадцать	thirteen	-	Duo	-	-
TODO	lexeme	четырнадцать	fourteen	-	Duo	-	-
TODO	lexeme	август	August	-	Duo	-	-
TODO	lexeme	сентябрь	September	-	Duo	-	-
TODO	lexeme	июнь	June; June is	-	Duo	-	-
TODO	lexeme	июль	july	-	Duo	-	-
TODO	lexeme	октябрь	October; it is October now	-	Duo	-	-
TODO	lexeme	отпуск	vacation; leave; holiday; a vacation	-	Duo	-	-
TODO	lexeme	ноябрь	November	-	Duo	-	-
TODO	lexeme	тогда	then	-	Duo	-	-
TODO	lexeme	младшая	younger; a younger; the youngest; little; youngest; the younger	-	Duo	-	-
TODO	lexeme	умный	is smart; smart; a clever; clever; intelligent	-	Duo	-	-
TODO	lexeme	странный	peculiar; weird; the strange; strange; a strange; bizarre	-	Duo	-	-
TODO	lexeme	мысль	idea; thought	-	Duo	-	-
TODO	lexeme	старшая	older; the older; elder; big; oldest; an older	-	Duo	-	-
TODO	lexeme	младший	younger; the youngest; a younger; little; youngest; the younger	-	Duo	-	-
TODO	lexeme	старший	older; the oldest; an older; oldest; elder; big; the older	-	Duo	-	-
TODO	lexeme	плохой	bad; a bad; the bad	-	Duo	-	-
TODO	lexeme	красивый	is handsome; a beautiful; is a beautiful; good-looking; handsome; beautiful; is beautiful; pretty; is a handsome; nice	-	Duo	-	-
TODO	lexeme	важный	an important; important; the important; crucial	-	Duo	-	-
TODO	lexeme	длинный	a long; long; the long	-	Duo	-	-
TODO	lexeme	целый	whole; a whole; entire; all; the whole	-	Duo	-	-
TODO	lexeme	твою	your; yours; of your	-	Duo	-	-
TODO	lexeme	длинную	long; a long; the long	-	Duo	-	-
TODO	lexeme	хорошую	a good; good; the good	-	Duo	-	-
TODO	lexeme	новую	new; a new one; a new; the new one	-	Duo	-	-
TODO	lexeme	плохую	bad; a bad; the bad	-	Duo	-	-
TODO	lexeme	большую	big; a big; large; the big	-	Duo	-	-
TODO	lexeme	правило	rule; a rule; the rule	-	Duo	-	-
TODO	lexeme	место	site; spot; venue; seat; room; area; a place; place; space; someplace	-	Duo	-	-
TODO	lexeme	хорошее	good; a good	-	Duo	-	-
TODO	lexeme	маленькое	a small; small; a little; the small; little; the little	-	Duo	-	-
TODO	lexeme	большое	big; the big; a large; significant; grand; large; great; important; a big	-	Duo	-	-
TODO	lexeme	красивое	beautiful; a beautiful; handsome	-	Duo	-	-
TODO	lexeme	короткий	a short; short; the short	-	Duo	-	-
TODO	lexeme	маленький	a small; small; a little; the small; little; the little	-	Duo	-	-
TODO	lexeme	погода	weather; the weather	-	Duo	-	-
TODO	lexeme	большие	big; large; great; are big	-	Duo	-	-
TODO	lexeme	маленькие	little; the little; small; are small; young; the small	-	Duo	-	-
TODO	lexeme	плохие	bad; the bad	-	Duo	-	-
TODO	lexeme	интересные	interesting; the interesting; are interesting	-	Duo	-	-
TODO	lexeme	красивые	beautiful; are beautiful; pretty; handsome	-	Duo	-	-
TODO	lexeme	хорошие	are good; good; any good	-	Duo	-	-
TODO	lexeme	странные	peculiar; are strange; weird; strange; bizarre	-	Duo	-	-
TODO	lexeme	новые	new; the new	-	Duo	-	-
TODO	lexeme	только	is only; only; has only; just; except that	-	Duo	-	-
TODO	lexeme	думать	think; to think; thinking	-	Duo	-	-
TODO	lexeme	устали	tired; were tired; became tired; are tired	-	Duo	-	-
TODO	lexeme	устал	tired; got tired; was tired; is tired	-	Duo	-	-
TODO	lexeme	думала	thinking; was thinking; thought; were thinking	-	Duo	-	-
TODO	lexeme	думал	thinking; was thinking; thought; think; figured	-	Duo	-	-
TODO	lexeme	говорила	talked; spoke; said; have told; told; was talking	-	Duo	-	-
TODO	lexeme	устала	tired; was tired	-	Duo	-	-
TODO	lexeme	говорил	tell; said; spoken; were speaking; talked; spoke; talk; say; was saying; told	-	Duo	-	-
TODO	lexeme	смотрела	was watching; was looking; watched; have watched; had watched; has watched; look	-	Duo	-	-
TODO	lexeme	читала	reading; read (Past); read; was reading	-	Duo	-	-
TODO	lexeme	знал	known; have known; knew; did know	-	Duo	-	-
TODO	lexeme	говорили	said; spoken; were speaking; talking; talked; spoke; tell	-	Duo	-	-
TODO	lexeme	читал	reading; was reading; read; have read; were reading	-	Duo	-	-
TODO	lexeme	раньше	before; earlier; previously; formerly; used to	-	Duo	-	-
TODO	lexeme	смотрел	was watching; looked; was looking; watched; had watched; has watched; looking	-	Duo	-	-
TODO	lexeme	жил	lived; had lived; he lived; was living; living; live; did live; has lived	-	Duo	-	-
TODO	lexeme	стояли	stood; were standing	-	Duo	-	-
TODO	lexeme	жила	lived; had lived; live; has lived	-	Duo	-	-
TODO	lexeme	стоял	was standing; stood; there was	-	Duo	-	-
TODO	lexeme	стояла	was standing; stood; was; were standing	-	Duo	-	-
TODO	lexeme	телевизор	TV; the television; television; a television; the TV	-	Duo	-	-
TODO	lexeme	слышал	heard; hear	-	Duo	-	-
TODO	lexeme	говорить	to say; speak; tell; to speak; talking; to talk; talk; say; to talk about; speaking	-	Duo	-	-
TODO	lexeme	стоять	to stand; stand; stay	-	Duo	-	-
TODO	lexeme	умел	knew how to; know how to; could; known	-	Duo	-	-
TODO	lexeme	хотеть	want; wanting	-	Duo	-	-
TODO	lexeme	пробовать	try; trying	-	Duo	-	-
TODO	lexeme	ходил	was walking; have walked; went; gone; has walked; walked; was going	-	Duo	-	-
TODO	lexeme	ходила	has been; was going; go; have been; has gone; went; have gone; gone	-	Duo	-	-
TODO	lexeme	все	all; is everybody; all of the; everybody; does everybody; everyone is; everybody is; all the; everyone; everything	-	Duo	-	-
TODO	lexeme	лежал	was lying; lay	-	Duo	-	-
TODO	lexeme	ждал	waited; waiting; been waiting; was waiting; wait	-	Duo	-	-
TODO	lexeme	ждала	waiting; was waiting; waited; have been waiting	-	Duo	-	-
TODO	lexeme	лежу	lie; am lying; lying	-	Duo	-	-
TODO	lexeme	подожди	wait; "wait a bit"; hold on; wait for	-	Duo	-	-
TODO	lexeme	овощи	some vegetables; the vegetables; vegetables; veggies	-	Duo	-	-
TODO	lexeme	найти	to find; find; can I find; do I find; locate	-	Duo	-	-
TODO	lexeme	покажу	will show	-	Duo	-	-
TODO	lexeme	нужно	need; do we need; need to; one needs; necessary; needs; having; should; needed; you need	-	Duo	-	-
TODO	lexeme	вам	you; do you; have you; to you; at you	-	Duo	-	-
TODO	lexeme	нужны	necessary; needs; need; society; are needed	-	Duo	-	-
TODO	lexeme	платить	pay; paying; to pay; charged	-	Duo	-	-
TODO	lexeme	стоить	cost	-	Duo	-	-
TODO	lexeme	фрукты	fruit; the fruit; is fruit	-	Duo	-	-
TODO	lexeme	одежда	clothing; the clothes; clothes; outfits	-	Duo	-	-
TODO	lexeme	куртка	jacket; coat; a jacket	-	Duo	-	-
TODO	lexeme	купить	buy; get; to buy; purchase	-	Duo	-	-
TODO	lexeme	нужна	necessary; needs; need	-	Duo	-	-
TODO	lexeme	ищете	are looking for	-	Duo	-	-
TODO	lexeme	юбка	skirt; a skirt	-	Duo	-	-
TODO	lexeme	тот	that; is that; did that; that one; does that	-	Duo	-	-
TODO	lexeme	искать	to look for; look for; look; seek	-	Duo	-	-
TODO	lexeme	платье	a dress; the dress; dress; gowns; gown	-	Duo	-	-
TODO	lexeme	брюки	pants	-	Duo	-	-
TODO	lexeme	вон	out; over	-	Duo	-	-
TODO	lexeme	пальто	coat; overcoat; a coat; coats	-	Duo	-	-
TODO	lexeme	размер	size; the size; a size	-	Duo	-	-
TODO	lexeme	обувь	shoes; the shoes; footwear; your shoes	-	Duo	-	-
TODO	lexeme	поменьше	smaller	-	Duo	-	-
TODO	lexeme	побольше	bigger; larger; more; a bit bigger	-	Duo	-	-
TODO	lexeme	нужен	needs; is needed; need; needed; do you need; is necessary; necessary; one needs	-	Duo	-	-
TODO	lexeme	девочке	girl; the girl	-	Duo	-	-
TODO	lexeme	маме	mom; to mom; mother; to his mom	-	Duo	-	-
TODO	lexeme	папе	dad; father; to dad	-	Duo	-	-
TODO	lexeme	этому	this; the; that; it	-	Duo	-	-
TODO	lexeme	мальчику	to the boy; boy	-	Duo	-	-
TODO	lexeme	человеку	man; person	-	Duo	-	-
TODO	lexeme	всем	everybody; to everyone; at everybody; everyone; all; everything; to everybody	-	Duo	-	-
TODO	lexeme	к	for; towards; at; toward; to; against; by; k	-	Duo	-	-
TODO	lexeme	нравятся	does he like; likes; like; loves	-	Duo	-	-
TODO	lexeme	писателю	to a writer; writer; a writer	-	Duo	-	-
TODO	lexeme	хочется	would like; feels like; want; wants; feel like	-	Duo	-	-
TODO	lexeme	кошке	cat; the cat; my cat	-	Duo	-	-
TODO	lexeme	кому	who; whom does; whom; that	-	Duo	-	-
TODO	lexeme	им	they; they are (про возраст); they'll; for them; him; it; to them; them; you; by him; they're	-	Duo	-	-
TODO	lexeme	гуляет	strolling; walking; walk; walks; is taking a walk	-	Duo	-	-
TODO	lexeme	гулять	stroll; walk; strolling; walking; go out	-	Duo	-	-
TODO	lexeme	по	is on; for; around; my way; down; along; at; on; over; to; across; from; in; by	-	Duo	-	-
TODO	lexeme	мальчикам	boys; the boys	-	Duo	-	-
TODO	lexeme	пора	it is time; it's time; time	-	Duo	-	-
TODO	lexeme	учителя	teacher; of a teacher; teacher's; of the teacher; some teachers; teachers; a teacher	-	Duo	-	-
TODO	lexeme	девочкам	girls; to the girls; the girls	-	Duo	-	-
TODO	lexeme	имена	names; the names	-	Duo	-	-
TODO	lexeme	верить	to believe; believe; believing	-	Duo	-	-
TODO	lexeme	показывать	show; to show; present; showing	-	Duo	-	-
TODO	lexeme	всех	for everyone; everybody's; all; everybody; of all; everyone; anyone	-	Duo	-	-
TODO	lexeme	девочках	girls	-	Duo	-	-
TODO	lexeme	окна	the windows; windows; window; windows are	-	Duo	-	-
TODO	lexeme	письмо	writing; the letter; email; letter; a letter; is writing	-	Duo	-	-
TODO	lexeme	родителям	parents; to my parents	-	Duo	-	-
TODO	lexeme	своим	to our; your; her; their; his; my; with my; its; mine	-	Duo	-	-
TODO	lexeme	твоим	your; by your; yours; to your	-	Duo	-	-
TODO	lexeme	долго	long; for a long time	-	Duo	-	-
TODO	lexeme	моим	my; mine	-	Duo	-	-
TODO	lexeme	дорога	road; commute	-	Duo	-	-
TODO	lexeme	объясняет	explains; explaining	-	Duo	-	-
TODO	lexeme	слова	words; word; the words	-	Duo	-	-
TODO	lexeme	объяснять	to explain; to try to explain; to attempt to explain; trying to explain	-	Duo	-	-
TODO	lexeme	обычно	usually; normally; in general; generally	-	Duo	-	-
TODO	lexeme	трудно	difficult; hard; it's hard	-	Duo	-	-
TODO	lexeme	ответить	to answer; to respond; answer; to reply	-	Duo	-	-
TODO	lexeme	спросил	asked; inquired	-	Duo	-	-
TODO	lexeme	пропуск	permit; a pass; a permit	-	Duo	-	-
TODO	lexeme	ли	Lee; if; whether; li	-	Duo	-	-
TODO	lexeme	изучать	learn; learning; study; to study; studying; researching	-	Duo	-	-
TODO	lexeme	заканчивать	to finish	-	Duo	-	-
TODO	lexeme	лекция	lecture	-	Duo	-	-
TODO	lexeme	преподаватель	the professor; professor; teacher; (university-level)teacher; the teacher	-	Duo	-	-
TODO	lexeme	ошибка	mistake; error	-	Duo	-	-
TODO	lexeme	может быть	can be; maybe; might be	-	Duo	-	-
TODO	lexeme	кроме	Except; but; Except for; other than	-	Duo	-	-
TODO	lexeme	детский	children's; children; the children's; a children's	-	Duo	-	-
TODO	lexeme	цвет	color; colour; a color	-	Duo	-	-
TODO	lexeme	красное	red; a red; is red; the red	-	Duo	-	-
TODO	lexeme	ведро	bucket	-	Duo	-	-
TODO	lexeme	носок	sock; the sock; a sock	-	Duo	-	-
TODO	lexeme	игрушка	toy; the toy; a toy	-	Duo	-	-
TODO	lexeme	шарф	a scarf; scarf; the scarf	-	Duo	-	-
TODO	lexeme	зеркало	the mirror; mirror; a mirror	-	Duo	-	-
TODO	lexeme	меньше	less; less than; is less than; is smaller than; smaller; is smaller; under; lower; fewer; is under; are less than	-	Duo	-	-
TODO	lexeme	лучше	should have; better; is better; you'd; a better; are better; feeling better; it's best; it is better; better than; you'd better; it would be better; d	-	Duo	-	-
TODO	lexeme	чем	than; what; how	-	Duo	-	-
TODO	lexeme	следующий	next; following; the next	-	Duo	-	-
TODO	lexeme	хуже	worse; is worse; worse than	-	Duo	-	-
TODO	lexeme	белой	a white; white; the white	-	Duo	-	-
TODO	lexeme	чёрную	black; a black; the black	-	Duo	-	-
TODO	lexeme	синей	blue; a blue; the blue	-	Duo	-	-
TODO	lexeme	игрушку	toy; a toy; the toy	-	Duo	-	-
TODO	lexeme	белую	white; a white; the white	-	Duo	-	-
TODO	lexeme	красную	red; a red; a red one; the red	-	Duo	-	-
TODO	lexeme	синюю	blue; the blue; a blue	-	Duo	-	-
TODO	lexeme	интересного	interesting	-	Duo	-	-
TODO	lexeme	хорошего	a good; good; the good; have a good	-	Duo	-	-
TODO	lexeme	одной	one; the same; myself	-	Duo	-	-
TODO	lexeme	новой	new; of the new; the new; a new; of a new	-	Duo	-	-
TODO	lexeme	нового	new; a new; the new	-	Duo	-	-
TODO	lexeme	интересной	interesting; the interesting; an interesting	-	Duo	-	-
TODO	lexeme	хорошей	the good; a good; good; of a good	-	Duo	-	-
TODO	lexeme	одного	a; one	-	Duo	-	-
TODO	lexeme	разный	different; separate	-	Duo	-	-
TODO	lexeme	цвета	color; colors; colours	-	Duo	-	-
TODO	lexeme	серый	gray; a gray; grey; the gray	-	Duo	-	-
TODO	lexeme	свитера	sweaters; sweater; the sweaters	-	Duo	-	-
TODO	lexeme	носки	socks; the socks	-	Duo	-	-
TODO	lexeme	штаны	pants; a pair of pants	-	Duo	-	-
TODO	lexeme	забыла	left; forgot; forgotten; accidentally left	-	Duo	-	-
TODO	lexeme	узнал	learnt; found out; learned; recognized	-	Duo	-	-
TODO	lexeme	ключ	key; the key; my key; a key	-	Duo	-	-
TODO	lexeme	фотография	photography; picture of; a picture; picture; photograph; photo; is photography	-	Duo	-	-
TODO	lexeme	купил	has bought; buy; to buy; have bought; bought; purchased	-	Duo	-	-
TODO	lexeme	дай	give; let; give me	-	Duo	-	-
TODO	lexeme	прочитал	read; has read; have read; had read; to read	-	Duo	-	-
TODO	lexeme	лечь	to lie down; lie down	-	Duo	-	-
TODO	lexeme	сделать	to do; to make; to get (получить); have done; make; do; doing; take	-	Duo	-	-
TODO	lexeme	задание	exercise; assignment; task; objective; the exercise	-	Duo	-	-
TODO	lexeme	встать	rise; stand; arise; stand up; get up; All rise!	-	Duo	-	-
TODO	lexeme	сегодня	today	-	Duo	-	-
TODO	lexeme	написать	write; to write; writing; text	-	Duo	-	-
TODO	lexeme	контрольная	test; (контрольная работа)	-	Duo	-	-
TODO	lexeme	рассказ	short story; story; a short story	-	Duo	-	-
TODO	lexeme	привыкнуть	adjust; get used to; adjusted	-	Duo	-	-
TODO	lexeme	ночью	night; at night; during the night	-	Duo	-	-
TODO	lexeme	утром	morning; in the morning; this morning	-	Duo	-	-
TODO	lexeme	вечером	night; in the afternoon; in the evening; this evening; evening; evenings	-	Duo	-	-
TODO	lexeme	получить	to receive; get; to get; certified	-	Duo	-	-
TODO	lexeme	посмотреть	watch; to watch; look; watching	-	Duo	-	-
TODO	lexeme	взять	take; get; to take; bring; to get; borrow	-	Duo	-	-
TODO	lexeme	диск	disc; CD; disk	-	Duo	-	-
TODO	lexeme	наконец	finally; it's finally	-	Duo	-	-
TODO	lexeme	вдруг	suddenly	-	Duo	-	-
TODO	lexeme	потом	later; then; afterwards	-	Duo	-	-
TODO	lexeme	опоздать	be late; late	-	Duo	-	-
TODO	lexeme	продать	to sell; sell	-	Duo	-	-
TODO	lexeme	мочь	can	-	Duo	-	-
TODO	lexeme	сообщение	a text; the message; a message; message; text	-	Duo	-	-
TODO	lexeme	потерять	lose; to lose; losing	-	Duo	-	-
TODO	lexeme	прийти	come over; come; to come	-	Duo	-	-
TODO	lexeme	выбрать	to choose; pick; elect; choose; select	-	Duo	-	-
TODO	lexeme	записать	to record; write down	-	Duo	-	-
TODO	lexeme	обсудить	discuss; to discuss	-	Duo	-	-
TODO	lexeme	встретить	meet; to meet you; to meet	-	Duo	-	-
TODO	lexeme	увидеть	to see; seeing; see	-	Duo	-	-
TODO	lexeme	помочь	helping; to help; help; willing	-	Duo	-	-
TODO	lexeme	бросить	to stop; quit; give up; throw	-	Duo	-	-
TODO	lexeme	опять	again	-	Duo	-	-
TODO	lexeme	тобой	you	-	Duo	-	-
TODO	lexeme	мной	me; by me; with me	-	Duo	-	-
TODO	lexeme	со	with; off; to; since; from; of	-	Duo	-	-
TODO	lexeme	девочкой	a girl; girl; the girl	-	Duo	-	-
TODO	lexeme	кем	Who; who ... by; whom; by whom; what ... as; who	-	Duo	-	-
TODO	lexeme	с	with; off; c; to; since; and; from; s	-	Duo	-	-
TODO	lexeme	папой	with dad; with Daddy; dad; father	-	Duo	-	-
TODO	lexeme	мамой	mother; mom; (by) mother	-	Duo	-	-
TODO	lexeme	над	above; on; over; are above	-	Duo	-	-
TODO	lexeme	поговори	talk; speak	-	Duo	-	-
TODO	lexeme	под	under; is under; underneath; in; beneath	-	Duo	-	-
TODO	lexeme	окном	a window; window; outside; the window	-	Duo	-	-
TODO	lexeme	ими	them; by them	-	Duo	-	-
TODO	lexeme	машиной	car; the car; machine; a car	-	Duo	-	-
TODO	lexeme	этим	this; that; the; these; it	-	Duo	-	-
TODO	lexeme	словарь	dictionary; a dictionary	-	Duo	-	-
TODO	lexeme	перед	in front of; before; front; prior	-	Duo	-	-
TODO	lexeme	помощь	help	-	Duo	-	-
TODO	lexeme	между	between; between...there is	-	Duo	-	-
TODO	lexeme	даже	even	-	Duo	-	-
TODO	lexeme	стулом	chair; a chair; the chair	-	Duo	-	-
TODO	lexeme	вилкой	fork; with a fork	-	Duo	-	-
TODO	lexeme	рядом	nearby; near	-	Duo	-	-
TODO	lexeme	братом	brother	-	Duo	-	-
TODO	lexeme	рисует	is painting; he draws; paints; painting; drawing; he is drawing; is drawing; draws	-	Duo	-	-
TODO	lexeme	женщиной	the woman; woman; a woman; by a woman	-	Duo	-	-
TODO	lexeme	ручка	pen; a pen; handle; the pen	-	Duo	-	-
TODO	lexeme	человеком	person; the person; man; a person	-	Duo	-	-
TODO	lexeme	карандашом	the pencil; crayon; a pencil; with a pencil; pencil	-	Duo	-	-
TODO	lexeme	с удовольствием	happily; enjoy; with pleasure	-	Duo	-	-
TODO	lexeme	труд	work	-	Duo	-	-
TODO	lexeme	праздником	holiday	-	Duo	-	-
TODO	lexeme	с новым годом	Happy New Year!	-	Duo	-	-
TODO	lexeme	поздравляю	congratulations	-	Duo	-	-
TODO	lexeme	лекарство	drug; the medicine; medicine; cure	-	Duo	-	-
TODO	lexeme	нога	leg; foot	-	Duo	-	-
TODO	lexeme	аптека	pharmacy; the pharmacy; a pharmacy; drug store; a drug store; the drug store	-	Duo	-	-
TODO	lexeme	голова	head; a head; the head	-	Duo	-	-
TODO	lexeme	болит	sore; has been sore; is in pain; hurts; hurt; aches	-	Duo	-	-
TODO	lexeme	рука	hand; arm	-	Duo	-	-
TODO	lexeme	душа	soul	-	Duo	-	-
TODO	lexeme	рождение	birth; the birth	-	Duo	-	-
TODO	lexeme	сердце	heart	-	Duo	-	-
TODO	lexeme	больница	the hospital; is the hospital; hospital; a hospital; clinic	-	Duo	-	-
TODO	lexeme	тело	body	-	Duo	-	-
TODO	lexeme	часть	are part of; part; is part; section; a part; is part of; part of; piece; portion	-	Duo	-	-
TODO	lexeme	ухо	ear	-	Duo	-	-
TODO	lexeme	нос	nose; a nose	-	Duo	-	-
TODO	lexeme	глаз	eyes; eye	-	Duo	-	-
TODO	lexeme	рот	mouth	-	Duo	-	-
TODO	lexeme	палец	finger; my finger	-	Duo	-	-
TODO	lexeme	лицо	face; individual; person; a face	-	Duo	-	-
TODO	lexeme	спина	back	-	Duo	-	-
TODO	lexeme	живот	stomach; tummy; belly	-	Duo	-	-
TODO	lexeme	умереть	to die	-	Duo	-	-
TODO	lexeme	низ	bottom; lower part	-	Duo	-	-
TODO	lexeme	память	memory	-	Duo	-	-
TODO	lexeme	давно	long; long ago; in a long time; for a long time; for long (with imperf.); a long time ago	-	Duo	-	-
TODO	lexeme	пациент	patient; the patient	-	Duo	-	-
TODO	lexeme	левый	left	-	Duo	-	-
TODO	lexeme	верх	top	-	Duo	-	-
TODO	lexeme	осматривать	go	-	Duo	-	-
TODO	lexeme	сторона	side	-	Duo	-	-
TODO	lexeme	грудь	chest; breast	-	Duo	-	-
TODO	lexeme	машины	cars; a car; of the car; car; machine; the cars	-	Duo	-	-
TODO	lexeme	книги	books; a book; book; the books	-	Duo	-	-
TODO	lexeme	проблемы	problems; issues; problem; challenges	-	Duo	-	-
TODO	lexeme	несколько	a few; several; some	-	Duo	-	-
TODO	lexeme	таких	such	-	Duo	-	-
TODO	lexeme	столы	tables; desks; the tables	-	Duo	-	-
TODO	lexeme	мальчики	boys	-	Duo	-	-
TODO	lexeme	месяцы	months; the months	-	Duo	-	-
TODO	lexeme	фильмы	films; pictures; movies	-	Duo	-	-
TODO	lexeme	синие	blue	-	Duo	-	-
TODO	lexeme	интересных	interesting	-	Duo	-	-
TODO	lexeme	тарелок	plates; the plates	-	Duo	-	-
TODO	lexeme	длинные	long	-	Duo	-	-
TODO	lexeme	недели	week; of the week; weeks; of a week	-	Duo	-	-
TODO	lexeme	ножи	knives; the knives	-	Duo	-	-
TODO	lexeme	моих	my; mine	-	Duo	-	-
TODO	lexeme	учеников	students; students'; pupils; pupils'	-	Duo	-	-
TODO	lexeme	карандаши	pencils	-	Duo	-	-
TODO	lexeme	дочерей	daughters	-	Duo	-	-
TODO	lexeme	сыновей	sons; any sons	-	Duo	-	-
TODO	lexeme	зайцы	hares	-	Duo	-	-
TODO	lexeme	слишком	too; is too; is it too; are too; it's too	-	Duo	-	-
TODO	lexeme	мягкий	soft; mild	-	Duo	-	-
TODO	lexeme	быстрый	quick; fast; a quick	-	Duo	-	-
TODO	lexeme	молодой	a young; young; the young	-	Duo	-	-
TODO	lexeme	результат	result	-	Duo	-	-
TODO	lexeme	свободный	free; spare	-	Duo	-	-
TODO	lexeme	диван	sofa; the couch; couch; a sofa	-	Duo	-	-
TODO	lexeme	песня	song; the song	-	Duo	-	-
TODO	lexeme	слабый	weak	-	Duo	-	-
TODO	lexeme	здоровый	healthy	-	Duo	-	-
TODO	lexeme	тёплый	warm; a warm	-	Duo	-	-
TODO	lexeme	родной	native	-	Duo	-	-
TODO	lexeme	весёлый	fun	-	Duo	-	-
TODO	lexeme	настоящий	a real; real; true; genuine	-	Duo	-	-
TODO	lexeme	рыжий	ginger; red (hair); the ginger; red	-	Duo	-	-
TODO	lexeme	светлый	light-colored; light	-	Duo	-	-
TODO	lexeme	тёмный	dark	-	Duo	-	-
TODO	lexeme	волосы	hair; your hair; his hair; her hair; my hair	-	Duo	-	-
TODO	lexeme	высокий	tall; high	-	Duo	-	-
TODO	lexeme	глупый	stupid; silly; foolish; dumb	-	Duo	-	-
TODO	lexeme	азия	Asia	-	Duo	-	-
TODO	lexeme	книжный	book; bookish; bookstore	-	Duo	-	-
TODO	lexeme	трудный	difficult; hard; tough	-	Duo	-	-
TODO	lexeme	грустный	sad; a sad	-	Duo	-	-
TODO	lexeme	медленный	slow; is slow	-	Duo	-	-
TODO	lexeme	самый	most; the most; is the most	-	Duo	-	-
TODO	lexeme	лучший	best; the best; better; is the best	-	Duo	-	-
TODO	lexeme	задача	problem; task; challenge	-	Duo	-	-
TODO	lexeme	футболка	a t-shirt; t-shirt; the t-shirt; a tee shirt; tee shirt	-	Duo	-	-
TODO	lexeme	мужской	masculine; male; men's	-	Duo	-	-
TODO	lexeme	женский	the women's; female; Women's; the ladies'	-	Duo	-	-
TODO	lexeme	взрослый	adult; an adult	-	Duo	-	-
TODO	lexeme	роман	novel; the novel; a novel	-	Duo	-	-
TODO	lexeme	единственный	only; sole; the only	-	Duo	-	-
TODO	lexeme	род	kind; (gram.) gender; kin; rhode	-	Duo	-	-
TODO	lexeme	будущий	future; next	-	Duo	-	-
TODO	lexeme	огромный	huge; great; a huge; enormous; vast	-	Duo	-	-
TODO	lexeme	интереснее	more interesting	-	Duo	-	-
TODO	lexeme	сильнее	stronger; stronger than; is stronger; are stronger	-	Duo	-	-
TODO	lexeme	общий	common; general; total; mutual	-	Duo	-	-
TODO	lexeme	выше	higher; are higher; is taller; higher than; hotter; are taller; taller; is higher	-	Duo	-	-
TODO	lexeme	быстрее	it's faster; are faster than; are faster; is faster; faster; is faster than; quicker	-	Duo	-	-
TODO	lexeme	дороже	is more expensive; more expensive; extra	-	Duo	-	-
TODO	lexeme	длиннее	longer; are longer; is longer	-	Duo	-	-
TODO	lexeme	кормить	feeding; feed	-	Duo	-	-
TODO	lexeme	бабочка	butterfly; a butterfly; the butterfly	-	Duo	-	-
TODO	lexeme	щенок	puppy; a puppy; the puppy	-	Duo	-	-
TODO	lexeme	фермер	farmer; a farmer; the farmer	-	Duo	-	-
TODO	lexeme	петух	a rooster; rooster; the rooster	-	Duo	-	-
TODO	lexeme	овца	sheep; the sheep; a sheep	-	Duo	-	-
TODO	lexeme	хвост	tail; a tail; the tail	-	Duo	-	-
TODO	lexeme	лягушка	frog; a frog; the frog	-	Duo	-	-
TODO	lexeme	муравей	ant; an ant	-	Duo	-	-
TODO	lexeme	акула	shark; a shark; the shark	-	Duo	-	-
TODO	lexeme	крыса	rat; the rat; a rat	-	Duo	-	-
