English	Foreign	Transliteration	Context
మొత్తం శరీరం	whole body	-	
పక్క ప్రభావాలు	side effect	-	
థెరపిస్ట్	therapist	-	
సిఫారసు	recommend	-	
సేదతీరడం	relaxation	-	
వ్యాయామం చేయడం	exercise	-	
ఒత్తిడిగా	stressful	-	
ఎలా ఉంది?	how's it going	-	
పడుకో	go to bed	-	
నిద్రపోవడం	take a nap	-	
పజామాలు	pajamas	-	
ప్రశాంతమైన	relaxing	-	
సంతోషం లేని	unhappy	-	
అయితే; చేస్తే; ఉంటే; లేకపోతే; ఒకవేళ; వస్తే	if	-	
తేనె	honey	-	
ఒత్తిడిగా	stressed out	-	
ఫాస్ట్ ఫుడ్	fast food	-	
హాబీ	hobby	-	
మత్స్యకారానికి వెళ్ళు	go fishing	-	
పజిల్	puzzle	-	
ఏమిటి	what's	-	
వాయిద్యం	instrument	-	
వయోలిన్	violin	-	
శాస్త్రీయ	classical	-	
అడగండి; అడగవచ్చు	ask for	-	
ప్రయాణం	a ride	-	
ట్రాఫిక్	traffic	-	
దిశలను; దారులు; సూచనలు; దిశానిర్దేశాలు	directions	-	
ఎయిర్‌లైన్	airline	-	
లేని; లేకుండా; లేకుండానే	without	-	
సామాను	luggage	-	
యాత్ర చేయు	take a tour	-	
యాత్ర	tour	-	
పొగమంచు; పొగమంచుగా	foggy	-	
అతిథి	guest	-	
మెట్లు	stairs	-	
రెండవ	second	-	
తీయడం	unpack	-	
వాషింగ్ మెషీన్	washing machine	-	
తిరిగి రావడం	get back	-	
ముగిసిన	over	-	
అలసిపోయి	exhausted	-	
నిదానం	slow	-	
వ్యాయామం	workout	-	
ఆస్వాదించవచ్చు; అవుతుందేమో; చేయవచ్చు; ఉండవచ్చు; రావచ్చు; చేరవచ్చు; బహుశా	might	-	
వదలడం	skip	-	
నీటి సీసా	water bottle	-	
నియమించడం	hire	-	
ప్రశిక్షకుడు	trainer	-	
కావాలి; చెప్పాలి; అవ్వాలి; చేయాలా; చెప్పాలో	should	-	
కూడా	even	-	
ఫిట్‌నెస్	fitness	-	
మరథాన్	marathon	-	
మైలు	mile	-	
అసలు	at all	-	
ప్రవేశించలేకపోయామని; చేయలేకపోయాను; అర్థం చేసుకోలేకపోయాను; చూడలేకపోయాను; కనుగొనలేకపోయాను	couldn't	-	
పరుగెత్తింది; పరిగెత్తాడు; పరుగెత్తాడు; పరిగెత్తింది	ran	-	
అనారోగ్యకరమైన	unhealthy	-	
స్మూతీ	smoothie	-	
చేయకూడదు; చేయకూడదా	shouldn't	-	
బాగుంది	good for	-	
పడుకోవడం	lie down	-	
వెళ్ళవలసిన; వేచి ఉండాలి; ఉండాలి; తనిఖీ చేయాలి; ఉండవలసిన; అనుసరించాలి; తీసుకోవాలి; పడుకోవాలి; నడవాలి; తాగాలి; చేసుకోవాలి; చేయవలసి	must	-	
పడుకుని	lying down	-	
వైద్య	medical	-	
కడుపునొప్పి	stomachache	-	
వీల్‌చైర్	wheelchair	-	
రిసెప్షనిస్ట్	receptionist	-	
మే	may	-	
మెడ	neck	-	
దూకడం	jump	-	
నోరు	mouth	-	
సాధారణ; సాధారణమైనది; సాధారణం; సాధారణమా?; సాధారణమేనా; సాధారణంగానే	normal	-	
దాటవేయకూడదు; దూకకూడదు; పరుగెత్తకూడదు; తినకూడదు; నడపకూడదు; వెళ్లకూడదు	must not	-	
వెన్ను నొప్పి	back pain	-	
ఒకసారి	once	-	
ఎంత తరచుగా	how often	-	
పళ్ళు; పళ్ళ; పళ్లు	teeth	-	
మెరుగుపరచు	improve	-	
వేలు	finger	-	
ధన్యవాదాలు చెప్పు	thank	-	
మెదడు	brain	-	
ఎక్కువగా	more often	-	
ముదురు	dark	-	
ఇవ్వండి	give	-	
బెలూన్	balloon	-	
పుట్టినరోజు శుభాకాంక్షలు	happy birthday	-	
ఆహ్వానం	invitation	-	
టెక్స్ట్ సందేశం	text message	-	
పంపిన	sent	-	
తీసుకువచ్చాడు; తీసుకువచ్చిన; తీసుకువచ్చింది; తీసుకువచ్చారా	brought	-	
పాడటం	sing	-	
పాడారు	sang	-	
అద్భుతంగా	wonderful	-	
చిరాకు	annoying	-	
ఇచ్చిన	gave	-	
కథ	story	-	
తేదీని; డేట్; డేటింగ్‌; తేదీ; తేది	date	-	
చెప్పాడు	told	-	
మర్చిపోయాము; మర్చిపోయాను; మర్చిపోయారు	forgot	-	
నిజం	true	-	
చెవులు కొరుక్కోవడం	gossip	-	
సంవత్సరాల వయస్సు	years old	-	
ఇరవై ఒకటి	twenty-one	-	
ఎంత వయస్సు	how old	-	
ఫైల్	file	-	
రాశారు; రాశాను	wrote	-	
సరైన	correct	-	
కార్యదర్శి	secretary	-	
వెంటనే	right away	-	
వెర్షన్	version	-	
సృష్టించు	create	-	
ముద్రించు	print	-	
మీకు కావాలంటే	if you want	-	
ఫోల్డర్	folder	-	
నకలు చేయు	copy	-	
ఇవ్వడం	lend	-	
మీకు వీలైతే	if you can	-	
తప్పు	fault	-	
సహోద్యోగి; సహోద్యోగితో	colleague	-	
ప్రసిద్ధి పొందింది	popular	-	
సన్‌గ్లాసెస్	sunglasses	-	
దానికి	this one	-	
ఎంచుకున్న; ఎంచుకున్నారో	chose	-	
ఉన్ని	wool	-	
అత్యంత	the most	-	
అది ఒకటి	that one	-	
తివాచీ	rug	-	
దీపం	lamp	-	
రంగురంగుల	colorful	-	
బంగారం; బంగారు	gold	-	
బ్రేస్లెట్	bracelet	-	
చిత్రం	painting	-	
వెండి	silver	-	
వాటిని	ones	-	
ప్రత్యేకమైన	special	-	
మామిడిపండు	mango	-	
మసాలా	spice	-	
మొత్తం	whole	-	
ప్రపంచంలోనే; ప్రపంచంలో	world	-	
లక్ష్యం	goal	-	
సిద్ధంగా	ready for	-	
మరింత చెడ్డ	worse	-	
సంభాషణ	conversation	-	
శాఖ	department	-	
అత్యంత చెడ్డ	worst	-	
ఉత్తమ	best	-	
రచయిత	writer	-	
సూచన	suggestion	-	
పని	task	-	
క్రమశిక్షణగా ఉండటం	organized	-	
ఎంచుకోండి	pick	-	
గమనిక	note	-	
అనుకూల	convenient	-	
గ్రాహకుడు	customer	-	
భవనం	building	-	
కొన్న; కొనిన	bought	-	
ముప్పై ఒకటి; ముప్పై ఒకటికి	thirty-first	-	
నిద్రపోవడానికి వెళ్ళు	go to sleep	-	
ఇంటికి చేరు	get home	-	
ఆలోచించు	think	-	
సమూహం	set	-	
నైపుణ్యం	skill	-	
మాట్లాడండి; మాట్లాడుతాను	speak to	-	
జీవితం	life	-	
సమయంలోనా; సమయంలో; ఉండగా	while	-	
స్ట్రెచ్	stretch	-	
డైరీ	journal	-	
ధ్యానం చేయు	meditate	-	
బడ్జెట్	budget	-	
బ్యాంక్	bank	-	
డెబిట్ కార్డ్	debit card	-	
బ్యాటరీ	battery	-	
కింద పడేయటం	drop	-	
టాబ్లెట్	tablet	-	
విరిగిపోయింది; విరగలేదు; పాడవిన; పగలగొట్టాడు; పగిలింది	broke	-	
ఆన్ చేయు	turn on	-	
కలుపు	connect	-	
చార్జర్	charger	-	
సాఫ్ట్‌వేర్	software	-	
వైరస్	virus	-	
క్లిక్ చేయడం	click on	-	
వైరస్ బారిన పడు	get a virus	-	
లింక్	link	-	
ప్రోగ్రామ్	program	-	
సవరించు	edit	-	
ఆపడం	turn off	-	
డౌన్‌లోడ్	download	-	
విన్నానని; విన్నారా; విన్నాను; విన్నాము; వినబడటం; వినలేదు; వినాను; విన్నాడు	heard	-	
ప్రేమలో ఉండటం	in love	-	
సంబంధం	relationship	-	
ఆశించు	hope	-	
రొమాంటిక్‌గా; రొమాంటిక్	romantic	-	
తెలుసు; తెలుసుకున్నాము; తెలిసింది	knew	-	
పెళ్లి చేసుకో	get married	-	
విడిపోవు	break up	-	
భయంకరంగా; భయంకరమైన	awful	-	
షాక్ అయ్యాము; షాక్ అయ్యాను; షాక్ అయ్యారా; షాక్ అయ్యారు	shocked	-	
ఆనందంగా	glad	-	
నిజం	the truth	-	
వాడు	guy	-	
పుకారు	rumor	-	
దురదృష్టవశాత్తు	unfortunately	-	
అవును	yeah	-	
ఆలోచించాను	thought	-	
ఆశ్చర్యం	surprise	-	
ఎంత	such a	-	
చాట్	chat	-	
నవ్వు	laugh	-	
ఒకరినొకరు	each other	-	
ఇన్‌స్ట్రక్టర్	instructor	-	
బోధించు	teach	-	
సైక్లింగ్‌కి; సైక్లింగ్	cycling	-	
శక్తి	energy	-	
కార్యక్రమం	activity	-	
స్థలాన్ని; స్థలం; స్థలానికి; రిట్రీట్‌ను	retreat	-	
ఆరోగ్యానికి	wellness	-	
ఎవరు	who's	-	
బహుమతి	prize	-	
విజేత	winner	-	
అలవాటు	habit	-	
ఆహారం	diet	-	
తప్పించా	avoid	-	
ఆరోగ్యంగా	fit	-	
వేయించిన	fried	-	
కిలోమీటరు	kilometer	-	
పందెం	race	-	
ఇంకెక్కడికైనా; ఇంకెవరినైనా; ఇంకెక్కడా	else	-	
శుభం కలుగుగాక	good luck	-	
భోజనం; భోజనానికి	supper	-	
మకరంద పండు	peach	-	
కప్పు	cup	-	
ద్రాక్ష	grape	-	
పదార్థం	ingredient	-	
బేరి పండు	pear	-	
చిన్న	little	-	
రకరకాలు	a variety of	-	
మిరియాలు	pepper	-	
తులసి; బేసిల్	basil	-	
వెల్లుల్లి	garlic	-	
కప్‌కేక్	cupcake	-	
బేక్	bake	-	
పైన	above	-	
పిండి	flour	-	
క్రీమ్	cream	-	
ముక్క	slice	-	
టమోటా సాస్; కెచప్	ketchup	-	
హామ్	ham	-	
బార్బిక్యూ	barbecue	-	
సముద్ర ఆహారం	seafood	-	
యార్డ్	yard	-	
కొంత	some of	-	
ఏవీ	any of	-	
అందరూ	all of	-	
దొంగిలించారు	stole	-	
మేయర్	mayor	-	
కచ్చితంగా కాదు	of course not	-	
కలిసిన	met	-	
ఇకపై	anymore	-	
సైకిల్	bicycle	-	
ఫిర్యాదు చేయడం	complain	-	
అరవడం	shout	-	
బదులుగా	instead	-	
గురించి ఏమిటి	what about	-	
సామగ్రి	equipment	-	
పురుగు	insect	-	
అరువు తీసుకో	borrow	-	
పరికరం	tool	-	
బయలుదేరుతుంది; ఆకులు; సెలవులను; ఆకులను; ఆకు	leaves	-	
ఎవ్వరూ	none of	-	
ఫ్రీజర్	freezer	-	
క్యాబినెట్	cabinet	-	
ఐస్	ice	-	
వేడి చాక్లెట్‌ పాలు	hot chocolate	-	
గడువు ముగిసింది	expired	-	
స్టౌవ్	stove	-	
పాత్ర	pot	-	
కూర	curry	-	
పెరుగు	yogurt	-	
ప్రధాన వంటకం	main course	-	
ఫోర్క్	fork	-	
మగ్	mug	-	
చమచం	spoon	-	
టీస్పూన్	teaspoon	-	
కొలిచు	measure	-	
కలపడం	mix	-	
ఓవెన్	oven	-	
అర	half	-	
గ్యాలన్	gallon	-	
బ్లెండర్	blender	-	
మిఠాయిల; మిఠాయి	sweets	-	
జెల్లీ	jelly	-	
ఉన్నారు; ఉన్నాయి	there were	-	
ఉంది; ఉన్నాడు	there was	-	
అమ్మకందారులా; అమ్మకందారులు; అమ్మకందారులను; అమ్మకందారులతో	salespeople	-	
విక్రయదారుడు	salesperson	-	
బెల్ట్	belt	-	
రాయితీ	discount	-	
చర్మం	leather	-	
స్నీకర్లు	sneaker	-	
బొమ్మ	toy	-	
ఎక్కువ	high	-	
ధర	price	-	
యూరో	euro	-	
పుస్తకాలు అమ్మే దుకాణం	bookstore	-	
గడిపాము; గడిపారా	spent	-	
అమ్మకానికి	for sale	-	
పార్కింగ్ స్థలం	parking space	-	
జాగ్రత్తగా	carefully	-	
కనుగొనబడింది; కనుగొనలేదు; కనుగొన్నాను; కనుగొన్నారా; కనుగొన్నాడు; కనుగొందాము; కనుగొనబడలేదు	found	-	
ఎక్కడ ఉంది	where's	-	
పట్టభద్రుడిని	graduate from	-	
సమారోహం	ceremony	-	
సాధారణ	casual	-	
ఏమండి; హే	hey	-	
జరుపుకోవడం	celebrate	-	
వెనుక బాగం	backyard	-	
అనేక	tons of	-	
వయోజనులు	adult	-	
స్టేక్	steak	-	
పుచ్చకాయ; పుచ్చకాయను	melon	-	
చాంపేన్; షాంపేన్	champagne	-	
ఫోటోగ్రాఫర్	photographer	-	
వెయిటర్	waiter	-	
పదిహేడు	seventeen	-	
ప్రసంగం	speech	-	
ఆహ్వానానికి ప్రతిస్పందన	rsvp	-	
అభినందనలు	congratulations	-	
ఏ సమయంలో	what time	-	
అన్ని రకాలు	all kinds of	-	
అలారం గడియారం	alarm clock	-	
కోటు	coat	-	
మీవాడు; నీది; మీదే; మీది; మీ వాళ్ళు; నీదే; మీవి	yours	-	
ఎవరి; ఎవరివి; ఎవరిది; ఎవరికిచెందిన	whose	-	
నాది; నా; నాదా; నావి; నాదిని	mine	-	
పర్ఫ్యూమ్	perfume	-	
అస్తవ్యస్తం	messy	-	
ఆమెదానితో; ఆమెది; ఆమెదా	hers	-	
పేస్టు; పేస్టును; పేస్టా	toothpaste	-	
రాశి	pile	-	
వార్తాపత్రిక	newspaper	-	
మనవి; మాది; మావి; మనది	ours	-	
మిక్సర్	mixer	-	
కత్తులను	knives	-	
కత్తి	knife	-	
నింపు	fill	-	
వారి వాటికంటే; వారి; వారి వాటి; వారివి	theirs	-	
పద్నాలుగు	fourteen	-	
జనాభా	population	-	
ప్రసిద్ధమైన	well-known	-	
లా; వాళ్లంత; ఉండడంతో	as	-	
ఆధునిక	modern	-	
ప్రతినిధ్యం వహించు	represent	-	
వంటకాలు	cuisine	-	
సంస్కృతి	culture	-	
సాహసోపేతమైన	adventurous	-	
ఏమనిపిస్తుంది	what do you think of	-	
జెండా	flag	-	
మసీదు	mosque	-	
యజమాని	owner	-	
చర్చి	church	-	
దాని; దీని	its	-	
రాజధాని	capital	-	
సొంత ఊరు	hometown	-	
ద్విభాషి	bilingual	-	
వాతావరణం	climate	-	
అచ్చంగా	exactly	-	
భూగోళశాస్త్రం	geography	-	
నిర్మాణ శైలి	architecture	-	
సాండల్	sandal	-	
జాబితా	list	-	
ఎంచుకుంటాడు; ఎంచుకుంటాను; ఎంచుకునే; ఎంచుకుంటుంది; ఎంచుకోను	picky	-	
తక్కువ	less	-	
పట్టదు	don't care	-	
విభాగం	section	-	
సగం ధర	half price	-	
అన్నిటికంటే తక్కువ	least	-	
సరసమైన ధర	affordable	-	
రాకెట్	racket	-	
అరుదైన	rare	-	
ధర లేబుల్	price tag	-	
జెర్సీ	jersey	-	
ఎంపిక	choice	-	
నీ ఇష్టం	up to you	-	
ఈతగాడు	swimmer	-	
జాగింగ్‌	jog	-	
వెంట	along	-	
అడవి	forest	-	
ఎప్పుడైనా	ever	-	
క్రమంగా; నియమితంగా	regularly	-	
మూడవ	third	-	
స్నోబోర్డింగ్	snowboard	-	
మార్గం	path	-	
ప్రకృతి	nature	-	
సులభంగా	easily	-	
ప్రకాశవంతమైన	bright	-	
చంద్రుడు; చంద్రుడిని	the moon	-	
ఆకాశం	the sky	-	
స్పష్టంగా	clearly	-	
సూర్యుడిలో	the sun	-	
సమావేశ మందిరం	conference room	-	
వారంవారీ	weekly	-	
వ్యక్తిగతంగా	in person	-	
వాదించు	argue	-	
వీడియో కాల్	video call	-	
ఆపేస్తే; ఆపేస్తాము; ఆపాల్సి; ఆగుతాను; ఆపమని; స్టాప్లో; ఆగవచ్చు; ఆపడం; ఆగాలి; స్టాప్‍; ఆపాలి; ఆపండి; ఆపారా	stop	-	
సకాలంలో	on time	-	
ఎందుకు	why don't	-	
ఉంచడం	keep	-	
స్టాప్లర్	stapler	-	
సరఫరాల	supplies	-	
ఉదాహరణకు	for example	-	
నాకు తెలియదు	i don't know	-	
గౌరవించు	respect	-	
ఇతరులతో; ఇతరులు; ఇతరులను	others	-	
ఇప్పుడు కాదు	not right now	-	
అభిప్రాయం	feedback	-	
సూచించు	suggest	-	
పరిష్కారం	solution	-	
మళ్లీ చేయు	redo	-	
మనసుకు	mind	-	
నేను దానిని ఇష్టపడతాను	i'd love that	-	
ట్రైలర్	trailer	-	
ప్రారంభమవుతుంది	begin	-	
అందరూ	everyone	-	
ఎవరికి; ఎవరూ	no one	-	
బోర్‌ అయ్యాము	bored	-	
ఏమీ	nothing	-	
తప్పనిసరిగా; ఖచ్చితంగా; తప్పక; కచ్చితంగా; నిశ్చయంగా	definitely	-	
భయపడతాడు; భయపడతారు	afraid of	-	
హాస్య; హాస్యం; కామెడీ	comedy	-	
భయానక	horror	-	
భాగం	part	-	
అర్థం అవ్వడం	make sense	-	
పాత్ర	character	-	
సబ్‌టైటిల్స్	subtitles	-	
సన్నివేశం	scene	-	
ముగింపు	ending	-	
నేనూ కాదు	me neither	-	
యాక్షన్	action	-	
ఘోరమైన	horrible	-	
ఓటు వేయడం	vote	-	
రాజకీయ నాయకుడు	politician	-	
ఓటు వేయు	vote for	-	
తెలివైన	intelligent	-	
ఎవరో	somebody	-	
రాజకీయాలు	politics	-	
ప్రెసిడెంట్	president	-	
అభ్యర్థి	candidate	-	
ఎవ్వరినైనా; ఎవరికైనా	anybody	-	
ఖచ్చితంగా కాదు	not exactly	-	
రేడియో	radio	-	
ఎన్నికలు	election	-	
శ్రద్ధ ఇస్తారా; శ్రద్ధ ఇవ్వండి; శ్రద్ధ ఇవ్వను; శ్రద్ధ ఇవ్వడు	pay attention to	-	
గమనించు	pay attention	-	
వ్యతిరేకంగా	against	-	
విభేదించడం	disagree	-	
నిజం	fact	-	
ఆశ్చర్యకరం	shocking	-	
నిజాయితీ గల	honest	-	
నేను ఆశిస్తున్నాను కాదు	i hope not	-	
ఉద్దేశం	mean	-	
వార్తలు	the news	-	
భవిష్యత్తు	future	-	
పట్టించుకోకు	never mind	-	
ఫ్యాక్టరీ	factory	-	
స్వచ్ఛందంగా పని చేయడం	volunteer	-	
పంతొమ్మిది	nineteen	-	
వేణువు	flute	-	
ఆత్మ	soul	-	
వెయ్యి; వేల	thousand	-	
వేదిక పైన	on stage	-	
పట్టణం	town	-	
నుండి	since	-	
మరి మీరు	how about you	-	
పద్దెనిమిదివందల అరవై	nineteen sixty	-	
సేకరించు	collect	-	
నాణెం	coin	-	
రెండు వేల మూడు	two thousand three	-	
డెబ్బై	seventy	-	
పాల్గొనడం	participate	-	
ఇరవై పది	twenty ten	-	
నాటకం; నాటక	drama	-	
చెస్	chess	-	
ఎగిరాము; ఎగురవేస్తున్నాను; ఎగిరాడు; ఎగిరింది; ఎగిరాను; ఎగిరారు; ఎగిరలేదు	flown	-	
సందర్శించాము; సందర్శించారా; సందర్శించిన; సందర్శించాను; సందర్శించాడు; సందర్శించబడుతోంది; సందర్శించింది; సందర్శించారు; సందర్శించబడుతుంది	visited	-	
రీయూనియన్	reunion	-	
ముత్తాత ముత్తమ్మలు	great-grandparent	-	
గ్రాడ్యుయేషన్	graduation	-	
పోయింది; వెళ్ళిన; వెళ్లారా	gone	-	
డిగ్రీ	degree	-	
అవార్డ్	award	-	
పొందిన	gotten	-	
బోధించాను; బోధిస్తున్నాడు; బోధించలేదు; బోధించారు; బోధించింది; బోధిస్తున్నారు; బోధించాము	taught	-	
విగ్రహం	statue	-	
తీసుకున్నాను	taken	-	
లేదు	hasn't	-	
చూసిన; చూశాను	seen	-	
లేదు	haven't	-	
ఆవు	cow	-	
ఫామ్	farm	-	
పద్దెనిమిదవ వందల తొంభై	eighteen ninety	-	
కవర్ లెటర్	cover letter	-	
జీవిత చరిత్ర	résumé	-	
రాసాను; రాసారా; రాసింది; రాసి; రాసాడు	written	-	
బట్టలు	outfit	-	
పూర్తి	complete	-	
దరఖాస్తు	application	-	
తిన్నదని	eaten	-	
ఎంచుకున్నావు; ఎంచుకున్నాను; ఎంచుకుందా; ఎంచుకోలేదు; ఎంచుకోవాలి	chosen	-	
సంపాదించు	earn	-	
కోర్సు	course	-	
ఇది	here's	-	
వృత్తిపరమైన	professional	-	
అనుభవం	experience	-	
పరీక్ష	exam	-	
సిద్ధం అవ్వడం	prepare	-	
ప్రస్తుతం	currently	-	
వృత్తి	occupation	-	
ఇంజనీర్	engineer	-	
అద్భుతం; ఉత్తమైన	excellent	-	
మునుపటి	previous	-	
ఏర్పాటు	set up	-	
వ్యాసం	article	-	
చాలా కాదు	not very	-	
నాల్గవ	fourth	-	
అనుసరించగలమా; అనుసరిస్తాను; అనుసరించి	follow up	-	
తెలుసుకో	find out	-	
ధన్యవాదాలు	thanks for	-	
బహుశా	perhaps	-	
వెతకడం	look up	-	
తయారు చేయు	put together	-	
ఫలితం	result	-	
పరిశీలించు	go over	-	
తప్పుగా	incorrect	-	
సమర్పించు	turn in	-	
తప్పు	error	-	
అక్షరాలుగా చెబుతారు	spell	-	
అసైన్‌మెంట్	assignment	-	
ఐదవ	fifth	-	
విఫలం అవ్వడం	fail	-	
వదిలేయు	give up	-	
సెమిస్టర్	semester	-	
మాట్లాడాము; మాట్లాడాను; మాట్లాడిన	spoke	-	
భౌతిక శాస్త్రం	physics	-	
ఇష్టపడతాము; ఇష్టపడతారు; ఇష్టపడతాను	like to	-	
వినోద కేంద్రం	rec center	-	
ఎల్లుండి	the day after tomorrow	-	
పింగ్ పాంగ్	ping pong	-	
డే కేర్	day care	-	
ఇష్టపడతారు; ఇష్టపడతాను	love to	-	
ఎక్కు	climb	-	
ఆటస్థలం	playground	-	
బ్యాలే	ballet	-	
చేద్దాం	let's do it	-	
నెలవారీ	monthly	-	
చేయగలరా	able to	-	
ఎనభై	eighty	-	
భవిష్యత్తులో	in the future	-	
పదవ	tenth	-	
ఫోటోగ్రఫీ	photography	-	
ఫీజు	fee	-	
వ్యాయామ యంత్రం	exercise machine	-	
సిబ్బంది	staff	-	
బింగో	bingo	-	
రద్దు	cancel	-	
మొదటివాడు	beginner	-	
బాగానే	all right	-	
ఆరవ	sixth	-	
వెళ్ళి వచ్చారా	been to	-	
నడపబడుతున్నాయి	driven	-	
అమెరికా	the us	-	
విదేశీ	foreign	-	
గుర్రం	horse	-	
తాగలేదు; తాగారా	drunk	-	
ఎక్కుతూనే	ridden	-	
నిద్రపోయింది; నిద్రపోయాము; నిద్రపోయిందని	slept	-	
నౌక	ship	-	
విమానం	airplane	-	
సందర్శకుడు	visitor	-	
మేఘం	cloud	-	
ఉంది; అయ్యి	been	-	
సాహసం	adventure	-	
కోట	castle	-	
ఎడారి	desert	-	
పక్షి	bird	-	
ఇల్లు	home	-	
అందమైనవి; అందమైనది; అందమైనవాడు; అందమైన	adorable	-	
అద్భుతంగా	incredible	-	
దుమ్ము దులపడం	dust	-	
షెల్ఫ్	shelf	-	
షెల్ఫ్‌లు; షెల్ఫ్‌లను	shelves	-	
చిరాకుగా	annoyed	-	
ముప్పై ఏడు	thirty-seven	-	
విద్యుత్	electricity	-	
వంద	hundred	-	
చాలా	way too	-	
చెల్లించాను; చెల్లించారు	paid	-	
సూట్	suit	-	
దానం	donate	-	
షార్ట్‌లు; షార్ట్‌లలో; షార్ట్స్కి; షార్ట్‌లను; షార్ట్స్; షార్ట్‌లకు; షార్ట్స్లో	shorts	-	
అమ్మబడ్డాయి; అమ్మబడింది; అమ్మిన	sold	-	
మరమ్మతు చేయడం	repair	-	
సీలింగ్	ceiling	-	
సుత్తి	hammer	-	
చిల్లు	hole	-	
గ్లూ	glue	-	
పర్దాలు	curtain	-	
ఫ్రిజ్	refrigerator	-	
అపార్ట్‌మెంట్ భవనం	apartment building	-	
లిఫ్ట్‌	elevator	-	
ఏడవ	seventh	-	
జ్ఞాపకం	memory	-	
మర్చిపోలేదు; మర్చిపోయాను	forgotten	-	
ఇరవి పదిహేన	twenty fifteen	-	
నమ్మకమైన	reliable	-	
వదిలేసింది; వదిలేశారు; వదిలేసాను; వదిలాను; వదిలేశాడు; వదిలాయి; ఎడమవైపు; వదిలేశాను; వెళ్ళిపోయినట్లు	left	-	
ప్రయోజనం	benefit	-	
పదోన్నతి	promotion	-	
అర్హత	deserve	-	
బీమా	insurance	-	
సెలవు	time off	-	
వంటి	such as	-	
జీతం	salary	-	
జీతం పెంపు	raise	-	
తక్కువ	low	-	
రెండు వేల ఏడు	two thousand seven	-	
వార్షిక	yearly	-	
ప్రారంభమైనప్పుడు	began	-	
ఉద్యోగి	employee	-	
వ్యాపారవేత్త	businesswoman	-	
అనుకూలంగా; అనుకూలమైన	flexible	-	
వ్యాపారవేత్త	businessman	-	
సోమరి	lazy	-	
పద్దెనిమిదవందల తొంభై	nineteen ninety	-	
బయటకు తీయండి	take out	-	
బ్లాక్‌	block	-	
తీసిుకురావడం	pick up	-	
నేరుగా	straight	-	
చెట్టు	tree	-	
క్రాసింగ్‌	crosswalk	-	
తిరుగు	turn	-	
పారేయడం	throw away	-	
ప్లాట్‌ఫారమ్	platform	-	
పక్కన పెట్టు	put away	-	
రాయుడం	write down	-	
బోర్డ్	sign	-	
గందరగోళంగా	confusing	-	
దుస్తులు	bathing suit	-	
వేసుకుని చూడటం	try on	-	
ఫ్యాషన్	fashion	-	
ఫిట్టింగ్ రూమ్	fitting room	-	
స్వెటర్	sweatshirt	-	
మృదువుగా	soft	-	
తీసేయడం	take off	-	
జేబు	pocket	-	
బటన్	button	-	
డబ్బు తిరిగి ఇవ్వడం	pay back	-	
రబ్బర్ చెప్పులు	flip-flop	-	
బిగుతు	tight	-	
బయటకు వెళ్లే దారి	exit	-	
గిఫ్ట్ కార్డ్	gift card	-	
ట్యాగ్	tag	-	
మంచి రోజు గడపండి	have a good day	-	
మ్యూట్ చేయడం	mute	-	
స్పీకర్	speaker	-	
పరిచయం	introduce	-	
మీను; మీరే; మిమ్మలే	yourself	-	
నేను స్వయంగా; నేనే	myself	-	
శబ్దం	noise	-	
అన్‌మ్యూట్	unmute	-	
తానే; తనను తాను; తనను	himself	-	
తానే	herself	-	
ఒక్క నిమిషం	just a minute	-	
మళ్లీ ఆన్ చేయడం	restart	-	
తెలుసా	know how	-	
కనెక్షన్	connection	-	
తనంతట; తానే	itself	-	
తాము	themselves	-	
మనల్ని మనం; మనమే	ourselves	-	
మీకు కావాలంటే	if you like	-	
చేయలేడు; తాగలేరు; చేయలేవు; పెట్టుకోలేను; అవ్వలేను; చేయలేను; చేసుకోలేను; చెయలేడు; చేయలేని	cannot	-	
మీరే	yourselves	-	
ఛానల్	channel	-	
బయటకు వెళ్లు	go out	-	
టెలివిజన్	television	-	
అభిప్రాయం	opinion	-	
వరకు; నుండి; దాకా; అప్పటివరకు	until	-	
వినోదాత్మకం	entertaining	-	
రియాలిటీ టీవీ	reality tv	-	
మంచిది కాదు	bad for you	-	
తాజా	latest	-	
చనిపోవడం	die	-	
ఎపిసోడ్	episode	-	
అద్భుతంగా	fantastic	-	
కొనసాగించు	continue	-	
చివరి	final	-	
సిరీస్; సిరీస్లో	series	-	
గైడ్	guide	-	
అన్వేషించడం	explore	-	
సైట్‌సీయింగ్	sightseeing	-	
గుర్తింపు పత్రం; గుర్తింపు పత్రాన్ని	identification	-	
పోస్ట్‌కార్డ్	postcard	-	
సంతోషంగా	happy to	-	
ఆలయం	temple	-	
ప్రాచీన	ancient	-	
తయారు చేసాను	prepared	-	
నాటకశాల	theater	-	
కళాకారుడు	artist	-	
ప్రవేశించడం	enter	-	
శిల్పం	sculpture	-	
రాణి	queen	-	
బాతు	duck	-	
ప్రయాణికులు	passenger	-	
ఆతృతగా; ఆసక్తిగా	eager	-	
అదృష్టం	lucky	-	
రాజు	king	-	
జ్ఞాపిక	souvenir	-	
వెనుక; వెన్ను	back	-	
చెడ్డవాడివి	bad at	-	
ఉత్తీర్ణత సాధించడం	pass	-	
A	an a	-	
వైట్‌బోర్డ్	whiteboard	-	
ట్యూషన్ టీచర్	tutor	-	
నెమ్మదిగా	slowly	-	
పదజాలం	vocabulary	-	
ప్లానర్	planner	-	
గుర్తు చేయడం	remind	-	
